iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
35,3,36.211816,31.719000,1.227617,3.265199,136331,30601,0.982566,0.564074,0.093096,0.906904,0,0.16769922770092505
35,0,48.522989,31.719000,1.227617,15.576371,136331,30601,0.982566,0.564074,0.093096,0.906904,0,0.42446647622248357
36,2,32.710179,32.469000,0.213178,0.028000,138330,30100,0.996973,0.554839,0.064317,0.935683,0,0.04317596566523596
36,0,32.724049,32.469000,0.213178,0.041870,138330,30100,0.996973,0.554839,0.064317,0.935683,0,0.05044232732221843
36,1,32.710249,32.469000,0.213178,0.028071,138330,30100,0.996973,0.554839,0.064317,0.935683,0,0.04322166290574547
36,3,32.754050,32.469000,0.213178,0.071872,138330,30100,0.996973,0.554839,0.064317,0.935683,0,0.06010550895096434
37,2,33.789289,31.719300,1.228125,0.841864,136330,30599,0.982559,0.564037,0.065064,0.934936,0,0.11031814273430784
37,3,37.764295,31.719300,1.228125,4.816871,136330,30599,0.982559,0.564037,0.065064,0.934936,0,0.20026960990816423
37,0,40.221717,31.719300,1.228125,7.274292,136330,30599,0.982559,0.564037,0.065064,0.934936,0,0.25150461981859795
37,1,34.686445,31.719300,1.228125,1.739020,136330,30599,0.982559,0.564037,0.065064,0.934936,0,0.13417046529629306
38,3,32.704182,32.469600,0.213178,0.021404,138330,30098,0.996973,0.554802,0.08153,0.91847,0,0.03823352521694301
38,2,32.695196,32.469600,0.213178,0.012417,138330,30098,0.996973,0.554802,0.08153,0.91847,0,0.027787336545079144
38,0,33.524341,32.469600,0.213178,0.841563,138330,30098,0.996973,0.554802,0.08153,0.91847,0,0.11030848984448038
38,1,32.729397,32.469600,0.213178,0.046619,138330,30098,0.996973,0.554802,0.08153,0.91847,0,0.052366737739872105
39,0,34.025138,33.219600,0.801577,0.003961,140329,29597,1.011380,0.545567,0.08437,0.91563,0,0
39,1,34.025672,33.219600,0.801577,0.004496,140329,29597,1.011380,0.545567,0.08437,0.91563,0,0.0039887974200117915
39,2,34.026115,33.219600,0.801577,0.004939,140329,29597,1.011380,0.545567,0.08437,0.91563,0,0.006696241734326702
39,3,34.067839,33.219600,0.801577,0.046662,140329,29597,1.011380,0.545567,0.08437,0.91563,0,0.05238335859861876
