iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,prob1,prob2,prob3,prob4,prob5,prob6
126,0,36.074745,29.137500,6.917935,0.019310,125447,28322,0.999578,1.036171,0.11094199999999996,0.11097599999999996,0.35953399999999996,0.09667999999999996,0.21539299999999997,0.10647499999999996,0,0,0.013100436681222738,0,0.021207177814029365,0
127,0,34.436341,28.387500,5.900021,0.148820,123446,28821,0.983633,1.054427,0.11085616666666667,0.11089016666666668,0.3595471666666667,0.09659416666666668,0.21572316666666666,0.10638916666666667,0,0,0.0,0.07228915662650592,0.0,0
128,0,85.327638,27.637200,4.882511,52.807927,121445,29321,0.967689,1.072720,0.108066,0.1081,0.356757,0.110398,0.21308,0.103599,0.29999999999999993,0,1.0,0,0.0,0
129,0,66.988431,28.386900,5.899004,32.702528,123444,28821,0.983618,1.054427,0.11067433333333333,0.10399033333333334,0.3699533333333333,0.10628833333333333,0.20960433333333336,0.09948933333333333,0.5294117647058824,0.3508771929824561,0,0,0.05161290322580647,0
130,0,35.810416,28.836900,6.916141,0.057375,125444,29321,0.999554,1.072720,0.11883083333333332,0.11541483333333331,0.3649638333333333,0.10129883333333331,0.20499183333333332,0.09449983333333331,0,0,0,0,0.05342237061769617,0.0
131,0,63.834147,28.087200,5.898815,29.848131,123444,29820,0.983618,1.090976,0.11875966666666667,0.11534366666666666,0.3648926666666667,0.10122766666666666,0.20534766666666665,0.09442866666666666,0,0,0.017857142857142905,0.023255813953488413,0.06024096385542166,0.72
132,0,47.468938,28.537500,6.915891,12.015546,125444,30319,0.999554,1.109232,0.116022,0.112606,0.362157,0.0985,0.20291,0.107805,0.3076923076923077,0,0,0.13888888888888895,0.06633499170812607,0
133,0,39.387289,28.987500,7.932709,2.467080,127443,30818,1.015482,1.127488,0.121999,0.110081,0.359632,0.102217,0.200791,0.10528,0,0.12149532710280375,0,0,0.12166666666666659,0
134,0,38.707479,29.737500,8.950156,0.019823,129442,30317,1.031410,1.109159,0.1205408333333333,0.11395783333333331,0.3581738333333333,0.10075883333333331,0.20274683333333332,0.10382183333333331,0,0,0,0,0.026936026936026924,0
135,0,36.931075,28.987500,7.931692,0.011883,127441,30816,1.015466,1.127415,0.12047366666666666,0.11389066666666667,0.3581066666666667,0.10069166666666667,0.20308266666666666,0.10375466666666666,0,0,0,0,0,0
136,0,47.746857,28.237800,6.914132,12.594925,125441,31315,0.999530,1.145671,0.12047366666666666,0.11389066666666667,0.3581066666666667,0.10069166666666667,0.20308266666666666,0.10375466666666666,0,0.10526315789473695,0.21721311475409832,0,0.23064516129032253,0
137,0,36.934655,28.987800,7.931184,0.015671,127440,30814,1.015458,1.127341,0.11076616666666668,0.11701116666666668,0.3639431666666667,0.09098416666666667,0.22324816666666666,0.09404716666666668,0,0,0.017857142857142905,0,0,0
138,0,68.256364,28.238100,6.913624,33.104640,125440,31313,0.999522,1.145598,0.11071083333333331,0.11695583333333331,0.3642098333333333,0.0909288333333333,0.22320283333333332,0.09399183333333332,0.7894736842105263,0,0,0,0,0
139,0,36.630360,28.688100,7.930377,0.011883,127439,31812,1.015450,1.163854,0.12838983333333331,0.11337683333333332,0.3606308333333333,0.08734983333333331,0.21983983333333332,0.0904128333333333,0,0,0,0,0,0
140,0,51.881993,27.938400,6.912896,17.030697,125439,32311,0.999514,1.182110,0.12838983333333331,0.11337683333333332,0.3606308333333333,0.08734983333333331,0.21983983333333332,0.0904128333333333,0,0.22962962962962963,0,0.32499999999999996,0.0017271157167531026,0
141,0,36.329872,28.388400,7.929589,0.011883,127438,32810,1.015442,1.200366,0.12386683333333336,0.12090083333333335,0.35610783333333335,0.09767283333333335,0.21556183333333334,0.08588983333333335,0,0,0,0,0,0
142,0,54.864019,27.638400,6.912181,20.313437,125438,33310,0.999506,1.218659,0.12386683333333336,0.12090083333333335,0.35610783333333335,0.09767283333333335,0.21556183333333334,0.08588983333333335,0,0,0.0580357142857143,0,0,0.5217391304347826
143,0,36.068817,28.088400,7.928817,0.051600,127437,33809,1.015434,1.236915,0.121859,0.118893,0.354168,0.095665,0.21365,0.095765,0,0,0,0,0.05119999999999991,0
144,0,95.211458,27.338400,6.910970,60.962088,125436,34308,0.999490,1.255171,0.1218121666666667,0.11884616666666668,0.3541211666666667,0.09561816666666668,0.21388416666666668,0.09571816666666669,1.0,0,0,0.4696969696969697,0.028192371475953548,0
145,0,41.056746,27.788400,7.927551,5.340795,127435,34807,1.015418,1.273427,0.1316318333333333,0.11456783333333331,0.3498428333333333,0.10265083333333332,0.2098668333333333,0.0914398333333333,0,0,0,0,0.21103896103896103,0
146,0,37.495750,28.538700,8.945166,0.011883,129435,34306,1.031355,1.255098,0.13117016666666667,0.11410616666666668,0.3493811666666667,0.10218916666666668,0.21217516666666666,0.09097816666666668,0,0,0,0,0,0
147,0,61.860341,27.788700,7.927043,26.144597,127434,34805,1.015410,1.273354,0.13117016666666667,0.11410616666666668,0.3493811666666667,0.10218916666666668,0.21217516666666666,0.09097816666666668,0.6444444444444444,0,0.008733624454148492,0,0,0
148,0,37.495241,28.538700,8.944658,0.011883,129434,34305,1.031347,1.255061,0.1396031666666667,0.11239516666666668,0.34767016666666667,0.10047816666666669,0.21058616666666669,0.08926716666666669,0,0,0,0,0,0
149,0,35.726818,27.788400,7.926535,0.011883,127433,34805,1.015402,1.273354,0.1396031666666667,0.11239516666666668,0.34767016666666667,0.10047816666666669,0.21058616666666669,0.08926716666666669,0,0,0,0,0,0
