iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,prob1,prob2,prob3
33,0,33.937323,29.688300,3.991084,0.257939,120106,21145,0.952278,0.761982,0.4689913333333333,0.2719783333333333,0.2590303333333333,0.08045977011494254,0,0.050561797752809
34,0,35.152377,30.138300,5.008135,0.005942,122106,21645,0.968135,0.780000,0.4696586666666666,0.27153466666666665,0.25880666666666663,0,0,0
35,0,48.608423,29.388600,3.990926,15.228897,120106,22144,0.952278,0.797982,0.4696586666666666,0.27153466666666665,0.25880666666666663,0,0.41666666666666674,0.043749999999999956
36,0,51.901717,30.138600,5.008136,16.754982,122106,21644,0.968135,0.779964,0.45727166666666663,0.29618066666666665,0.2465476666666666,0,0,0.44897959183673475
37,0,50.278827,30.588300,6.025028,13.665500,124105,22144,0.983984,0.797982,0.4431603333333333,0.28206933333333334,0.27477033333333334,0,0.3846153846153846,0
38,0,38.386658,31.338000,7.042716,0.005942,126104,21644,0.999833,0.779964,0.42954566666666666,0.30929866666666667,0.2611556666666667,0,0,0
39,0,36.617652,30.587700,6.024010,0.005942,124103,22144,0.983968,0.797982,0.42954566666666666,0.30929866666666667,0.2611556666666667,0,0,0
40,0,63.679877,29.837400,5.005863,28.836614,122102,22644,0.968103,0.816000,0.42954566666666666,0.30929866666666667,0.2611556666666667,0,0,0.7006802721088435
41,0,36.616034,30.587100,6.022992,0.005942,124101,22144,0.983952,0.797982,0.418299,0.298052,0.283649,0,0,0
42,0,34.879410,29.836800,5.004846,0.037764,122100,22644,0.968087,0.816000,0.418299,0.298052,0.283649,0.04761904761904767,0,0
43,0,80.443845,29.087100,3.987731,47.369014,120100,23143,0.952230,0.833982,0.4189343333333333,0.2977343333333333,0.2833313333333333,0.3296703296703296,0,0.8571428571428571
44,0,38.831091,29.836800,5.004338,3.989953,122099,22643,0.968079,0.815964,0.41201333333333334,0.28166633333333335,0.3063203333333333,0.18292682926829262,0,0
45,0,36.614717,30.586800,6.021975,0.005942,124099,22143,0.983937,0.797946,0.4156593333333333,0.27984333333333333,0.30449733333333334,0.0,0,0
46,0,34.846271,29.836500,5.003829,0.005942,122098,22643,0.968071,0.815964,0.4156593333333333,0.27984333333333333,0.30449733333333334,0,0,0
47,0,59.600655,29.086200,3.986206,26.528249,120097,23143,0.952206,0.833982,0.4156593333333333,0.27984333333333333,0.30449733333333334,0.6142857142857143,0.13658536585365855,0
48,0,34.844653,29.835900,5.002812,0.005942,122096,22643,0.968056,0.815964,0.425169,0.277827,0.297004,0,0,0
49,0,66.352618,29.085600,3.985189,33.281829,120095,23143,0.952190,0.833982,0.425169,0.277827,0.297004,0.23529411764705888,0.6580310880829016,0
50,0,34.843845,29.835600,5.002303,0.005942,122095,22643,0.968048,0.815964,0.4197876666666666,0.29514166666666664,0.28507066666666664,0,0,0
51,0,34.504814,29.085300,3.984680,1.434833,120094,23143,0.952182,0.833982,0.4197876666666666,0.29514166666666664,0.28507066666666664,0,0.12676056338028163,0
52,0,34.843036,29.835300,5.001794,0.005942,122094,22643,0.968040,0.815964,0.418193,0.298331,0.283476,0,0,0
53,0,58.881829,29.085000,3.984172,25.812657,120093,23143,0.952174,0.833982,0.418193,0.298331,0.283476,0.6376811594202898,0,0
54,0,34.842227,29.835000,5.001286,0.005942,122093,22643,0.968032,0.815964,0.429979,0.292438,0.277583,0,0,0
55,0,94.575164,29.084700,3.983664,61.506800,120092,23143,0.952167,0.833982,0.429979,0.292438,0.277583,0.9436619718309859,0.5376884422110553,0
56,0,37.583836,29.834700,5.000777,2.748358,122092,22643,0.968024,0.815964,0.439455,0.29985,0.260695,0.15662650602409633,0,0
57,0,36.608246,30.584400,6.017904,0.005942,124091,22143,0.983873,0.797946,0.442551,0.298302,0.259147,0,0,0
58,0,34.840610,29.834400,5.000269,0.005942,122091,22643,0.968016,0.815964,0.442551,0.298302,0.259147,0,0,0
59,0,57.571677,29.084400,3.983155,24.504122,120091,23143,0.952159,0.833982,0.442551,0.298302,0.259147,0.6103896103896104,0.009216589861751112,0
60,0,38.891617,29.834400,5.000269,4.056948,122091,22643,0.968016,0.815964,0.45400566666666664,0.2925756666666666,0.2534186666666666,0,0.18433179723502302,0
61,0,36.607437,30.584100,6.017395,0.005942,124090,22143,0.983865,0.797946,0.4509913333333333,0.2986043333333333,0.25040433333333334,0,0,0
62,0,34.839802,29.834100,4.999760,0.005942,122090,22643,0.968008,0.815964,0.4509913333333333,0.2986043333333333,0.25040433333333334,0,0,0
63,0,33.072689,29.084100,3.982647,0.005942,120090,23143,0.952151,0.833982,0.4509913333333333,0.2986043333333333,0.25040433333333334,0,0,0
64,0,31.321368,28.333800,2.965514,0.022054,118089,23643,0.936285,0.852000,0.4509913333333333,0.2986043333333333,0.25040433333333334,0.03703703703703709,0,0
65,0,114.674567,27.583800,1.948840,85.141927,116088,24142,0.920420,0.869982,0.45144733333333337,0.29837633333333335,0.2501763333333334,0.8032786885245902,0.48633879781420764,0.7841726618705036
66,0,53.256866,28.333800,2.965006,21.958059,118088,23642,0.936278,0.851964,0.4400246666666666,0.28487166666666663,0.27510366666666664,0,0.5573770491803278,0
67,0,33.083598,29.083800,3.981630,0.018168,120088,23142,0.952135,0.833946,0.424849,0.315223,0.259928,0.03296703296703285,0,0
68,0,44.401072,28.333800,2.965006,13.102266,118088,23642,0.936278,0.851964,0.42519366666666664,0.31505066666666665,0.2597556666666666,0.3728813559322034,0,0
69,0,97.916486,29.083800,3.981630,64.851056,120088,23142,0.952135,0.833946,0.45045566666666664,0.30241966666666664,0.24712466666666663,0.620253164556962,0,0.9307692307692308
70,0,51.369029,29.833500,4.998234,16.537294,122087,22642,0.967984,0.815928,0.44883,0.283257,0.267913,0,0.4444444444444444,0
71,0,36.604502,30.583200,6.015360,0.005942,124086,22142,0.983833,0.797910,0.4415923333333333,0.2977323333333333,0.2606753333333333,0,0,0
72,0,34.836059,29.832900,4.997217,0.005942,122085,22642,0.967968,0.815928,0.4415923333333333,0.2977323333333333,0.2606753333333333,0,0,0
73,0,48.066158,29.082600,3.979597,15.003961,120084,23142,0.952103,0.833946,0.4415923333333333,0.2977323333333333,0.2606753333333333,0.4125,0,0
74,0,64.493999,29.832300,4.996200,29.665500,122083,22642,0.967952,0.815928,0.449327,0.293865,0.256808,0.717948717948718,0,0
75,0,43.879654,30.582300,6.013833,7.283521,124083,22142,0.983810,0.797910,0.4640736666666666,0.28649166666666664,0.2494346666666666,0,0,0.2516556291390728
76,0,38.370267,31.332300,7.032025,0.005942,126083,21642,0.999667,0.779892,0.45977166666666663,0.2821896666666666,0.25803866666666664,0,0,0
77,0,36.602075,30.582300,6.013833,0.005942,124083,22142,0.983810,0.797910,0.45977166666666663,0.2821896666666666,0.25803866666666664,0,0,0
78,0,34.833633,29.832000,4.995691,0.005942,122082,22642,0.967944,0.815928,0.45977166666666663,0.2821896666666666,0.25803866666666664,0,0,0
79,0,36.933516,29.081700,3.978071,3.873744,120081,23142,0.952079,0.833946,0.45977166666666663,0.2821896666666666,0.25803866666666664,0,0.18048780487804883,0
80,0,34.832824,29.831700,4.995183,0.005942,122081,22642,0.967937,0.815928,0.457106,0.287521,0.255373,0,0,0
81,0,77.438862,29.081400,3.977563,44.379899,120080,23142,0.952071,0.833946,0.457106,0.287521,0.255373,0.05681818181818177,0.3571428571428571,0.7662337662337662
82,0,38.705958,29.831400,4.994674,3.879884,122080,22642,0.967929,0.815928,0.440702,0.287052,0.272246,0,0.1806167400881057,0
83,0,36.599648,30.581400,6.012307,0.005942,124080,22142,0.983786,0.797910,0.437772,0.292912,0.269316,0,0,0
84,0,34.832016,29.831400,4.994674,0.005942,122080,22642,0.967929,0.815928,0.437772,0.292912,0.269316,0,0,0
85,0,61.862116,29.081100,3.977055,28.803961,120079,23142,0.952063,0.833946,0.437772,0.292912,0.269316,0,0.7,0
86,0,62.133605,29.831100,4.994165,27.308340,122079,22642,0.967921,0.815928,0.42722733333333335,0.3140013333333333,0.2587713333333333,0.013513513513513487,0,0.6687898089171974
87,0,37.957990,30.581100,6.011798,1.365092,124079,22142,0.983778,0.797910,0.416547,0.303319,0.280134,0,0.125,0
88,0,38.366222,31.330800,7.029480,0.005942,126078,21642,0.999627,0.779892,0.414699,0.307015,0.278286,0,0,0
89,0,36.597222,30.580500,6.010780,0.005942,124077,22142,0.983762,0.797910,0.414699,0.307015,0.278286,0,0,0
90,0,34.829590,29.830500,4.993148,0.005942,122077,22642,0.967905,0.815928,0.414699,0.307015,0.278286,0,0,0
91,0,64.569870,29.080500,3.976038,31.513332,120077,23142,0.952048,0.833946,0.414699,0.307015,0.278286,0.4864864864864864,0.37,0
92,0,34.829590,29.830500,4.993148,0.005942,122077,22642,0.967905,0.815928,0.4180136666666666,0.31383066666666665,0.2681556666666666,0.0,0,0
93,0,76.260499,29.080500,3.976038,43.203961,120077,23142,0.952048,0.833946,0.4180136666666666,0.31383066666666665,0.2681556666666666,1.0,0,0
94,0,34.829590,29.830500,4.993148,0.005942,122077,22642,0.967905,0.815928,0.436481,0.304597,0.258922,0,0,0
95,0,98.169938,29.080500,3.976038,65.113400,120077,23142,0.952048,0.833946,0.436481,0.304597,0.258922,1.0,0.029288702928870425,0.5562913907284768
96,0,63.408320,29.830500,4.993148,28.584672,122077,22642,0.967905,0.815928,0.447034,0.287135,0.265831,0,0.6954314720812182,0
97,0,36.596413,30.580200,6.010271,0.005942,124076,22142,0.983754,0.797910,0.43566333333333335,0.3098763333333333,0.25446033333333334,0,0,0
98,0,34.828781,29.830200,4.992639,0.005942,122076,22642,0.967897,0.815928,0.43566333333333335,0.3098763333333333,0.25446033333333334,0,0,0
99,0,44.387956,29.080200,3.975529,11.332227,120076,23142,0.952040,0.833946,0.43566333333333335,0.3098763333333333,0.25446033333333334,0.07894736842105265,0.3318965517241379,0
100,0,52.883943,29.830200,4.992639,18.061104,122076,22642,0.967897,0.815928,0.43090900000000004,0.31987200000000005,0.24921900000000002,0,0,0.4761904761904763
101,0,36.295276,30.279900,6.009435,0.005942,124075,23142,0.983746,0.833946,0.42343333333333333,0.31239633333333333,0.26417033333333334,0,0,0
102,0,34.527756,29.529900,4.991914,0.005942,122075,23642,0.967889,0.851964,0.42343333333333333,0.31239633333333333,0.26417033333333334,0,0,0
103,0,48.958751,28.779900,3.974890,16.203961,120075,24142,0.952032,0.869982,0.42343333333333333,0.31239633333333333,0.26417033333333334,0.4375,0,0
104,0,34.527756,29.529900,4.991914,0.005942,122075,23642,0.967889,0.851964,0.431464,0.308381,0.260155,0,0,0
105,0,32.763152,28.779900,3.974890,0.008362,120075,24142,0.952032,0.869982,0.431464,0.308381,0.260155,0,0,0.013333333333333308
106,0,93.724371,28.029600,2.957822,62.736949,118074,24642,0.936167,0.888000,0.4313276666666666,0.3082446666666666,0.2604276666666666,1.0,0.01005025125628134,0.5069444444444444
107,0,105.170178,28.779600,3.974381,72.416197,120074,24142,0.952024,0.869982,0.441421,0.29311,0.265469,0.5730337078651686,1.0,0.23563218390804597
108,0,34.526139,29.529300,4.990897,0.005942,122073,23642,0.967873,0.851964,0.43367,0.314174,0.252156,0,0,0
109,0,75.957134,28.779300,3.973873,43.203961,120073,24142,0.952016,0.869982,0.43367,0.314174,0.252156,1.0,0,0
110,0,34.525330,29.529000,4.990389,0.005942,122072,23642,0.967865,0.851964,0.45213533333333333,0.30494133333333334,0.2429233333333333,0,0,0
111,0,58.477566,28.779000,3.973364,25.725201,120072,24142,0.952008,0.869982,0.45213533333333333,0.30494133333333334,0.2429233333333333,0.20253164556962022,0,0.5333333333333333
112,0,34.524522,29.528700,4.989880,0.005942,122071,23642,0.967857,0.851964,0.4483763333333333,0.2955293333333333,0.2560943333333333,0,0,0
113,0,36.155250,28.778700,3.972856,3.403694,120071,24142,0.952000,0.869982,0.4483763333333333,0.2955293333333333,0.2560943333333333,0,0,0.1705882352941177
114,0,34.223514,29.228400,4.989173,0.005942,122070,24642,0.967849,0.888000,0.445945,0.293098,0.260957,0,0,0
115,0,49.223700,28.478400,3.971719,16.773581,120069,25141,0.951984,0.905982,0.445945,0.293098,0.260957,0,0,0.449367088607595
116,0,69.229623,28.928100,4.987973,35.313550,122068,25641,0.967833,0.924000,0.43943333333333334,0.28658633333333333,0.2739803333333333,0.8356164383561644,0,0
117,0,35.689338,29.678100,6.005297,0.005942,124068,25141,0.983691,0.905982,0.455954,0.278326,0.26572,0,0,0
118,0,89.435458,28.927800,4.987464,55.520194,122067,25641,0.967826,0.924000,0.455954,0.278326,0.26572,0,0.6836734693877551,0.6729559748427673
119,0,35.688530,29.677800,6.004788,0.005942,124067,25141,0.983683,0.905982,0.434536,0.2892,0.276264,0,0,0
120,0,35.951446,28.927800,4.987464,2.036182,122067,25641,0.967826,0.924000,0.434536,0.2892,0.276264,0,0.1409691629955946,0
121,0,35.688530,29.677800,6.004788,0.005942,124067,25141,0.983683,0.905982,0.4324713333333333,0.29332933333333333,0.27419933333333335,0,0,0
122,0,33.921949,28.927800,4.987464,0.006685,122067,25641,0.967826,0.924000,0.4324713333333333,0.29332933333333333,0.27419933333333335,0,0,0.005319148936170248
123,0,32.153824,28.177800,3.970082,0.005942,120066,26140,0.951960,0.941982,0.432323,0.293181,0.274496,0.0,0,0
124,0,75.881436,27.427500,2.953125,45.500810,118065,26640,0.936095,0.960000,0.432323,0.293181,0.274496,0.19178082191780832,0.9560439560439561,0
125,0,39.674617,28.177200,3.969066,7.528351,120064,26140,0.951944,0.941982,0.427521,0.305143,0.267336,0,0,0.2567567567567567
126,0,33.618911,28.627200,4.985769,0.005942,122064,26640,0.967802,0.960000,0.425656,0.303278,0.271066,0,0,0
127,0,63.849615,27.877200,3.968454,32.003961,120063,27139,0.951937,0.977982,0.425656,0.303278,0.271066,0.7666666666666666,0,0
128,0,33.618403,28.627200,4.985261,0.005942,122063,26639,0.967794,0.959964,0.432478,0.299867,0.267655,0,0,0
129,0,39.158867,27.877200,3.968454,7.313213,120063,27139,0.951937,0.977982,0.432478,0.299867,0.267655,0.046511627906976716,0.0,0.2516556291390728
130,0,33.318246,28.327200,4.985104,0.005942,122063,27639,0.967794,0.996000,0.4306776666666667,0.2980426666666667,0.2712796666666667,0,0,0
131,0,57.349819,27.577500,3.968358,25.803961,120063,28138,0.951937,1.013982,0.4306776666666667,0.2980426666666667,0.2712796666666667,0.6375,0,0
132,0,33.318546,28.327500,4.985104,0.005942,122063,27638,0.967794,0.995964,0.43629766666666664,0.29523266666666664,0.2684696666666666,0,0,0
133,0,77.069340,27.577500,3.968358,45.523482,120063,28138,0.951937,1.013982,0.43629766666666664,0.29523266666666664,0.2684696666666666,0.6829268292682926,0.46543778801843316,0
134,0,33.318546,28.327500,4.985104,0.005942,122063,27638,0.967794,0.995964,0.438999,0.298879,0.262122,0,0,0
135,0,31.565741,27.577500,3.968358,0.019883,120063,28138,0.951937,1.013982,0.438999,0.298879,0.262122,0.03488372093023262,0,0
136,0,29.785244,26.827200,2.951495,0.006549,118062,28638,0.936071,1.032000,0.4393883333333333,0.29868433333333333,0.26192733333333335,0,0.0044642857142858094,0
137,0,53.637963,26.077200,1.935002,25.625761,116061,29137,0.920206,1.049982,0.439195,0.299071,0.261734,0.5714285714285714,0.07843137254901966,0.1578947368421053
138,0,71.523221,26.826900,2.950479,41.745842,118060,28637,0.936056,1.031964,0.451879,0.287916,0.260205,0,0.8418079096045198,0.22784810126582278
139,0,32.860591,27.576900,3.966834,1.316857,120060,28137,0.951913,1.013946,0.43797,0.306884,0.255146,0.0,0.12376237623762376,0
140,0,59.667617,28.326600,4.983071,26.357947,122059,27637,0.967762,0.995928,0.43653400000000003,0.30975600000000003,0.25371000000000005,0,0.23008849557522126,0.5189873417721519
141,0,35.081961,29.076300,5.999720,0.005942,124058,27137,0.983611,0.977910,0.42495,0.309017,0.266033,0,0,0
142,0,33.313996,28.326000,4.982054,0.005942,122057,27637,0.967746,0.995928,0.42495,0.309017,0.266033,0,0,0
143,0,31.547251,27.576000,3.965309,0.005942,120057,28137,0.951889,1.013946,0.42495,0.309017,0.266033,0,0,0
144,0,41.997097,26.826000,2.948954,12.222143,118057,28637,0.936032,1.031964,0.42495,0.309017,0.266033,0,0.3545454545454546,0
145,0,35.241100,27.576000,3.965309,3.699792,120057,28137,0.951889,1.013946,0.4202883333333333,0.31834033333333334,0.26137133333333334,0.17647058823529416,0.03797468354430389,0
146,0,33.313187,28.325700,4.981545,0.005942,122056,27637,0.967738,0.995928,0.423342,0.316833,0.259825,0,0,0
147,0,31.545634,27.575400,3.964292,0.005942,120055,28137,0.951873,1.013946,0.423342,0.316833,0.259825,0,0,0
148,0,55.673321,26.825400,2.947938,25.899983,118055,28637,0.936016,1.031964,0.423342,0.316833,0.259825,0.5512820512820513,0.07017543859649122,0.18562874251496997
149,0,50.367365,27.575100,3.963784,18.828481,120054,28137,0.951865,1.013946,0.429653,0.310293,0.260054,0.04347826086956519,0.13397129186602874,0.45569620253164556
