iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,prob1,prob2,prob3,prob4
914,0,98.725647,8.835300,3.486386,86.403961,39049,9598,0.960851,0.908902,0.192559,0.20758,0.205315,0.394546,1.0,0,1.0,0
915,0,138.587508,6.090000,2.895528,129.601981,26475,6175,0.651452,0.584754,0.238309,0.170778,0.265479,0.325434,1.0,1.0,1.0,0
916,0,22.762846,12.979500,9.775424,0.007922,51343,8078,1.263361,0.764962,0.262193,0.20465000000000003,0.33797900000000003,0.19517800000000002,0,0,0,0
917,0,33.871616,17.431800,16.431893,0.007922,64162,6056,1.578789,0.573485,0.187879,0.390452,0.215396,0.206273,0,0,0,0
918,0,31.716844,17.345400,14.363522,0.007922,59135,1317,1.455094,0.124716,0.329647,0.314629,0.189928,0.165796,0,0,0,0
919,0,26.348257,14.112300,12.228035,0.007922,56133,9092,1.381225,0.860985,0.137884,0.270758,0.280827,0.310531,0,0,0,0
920,0,27.591101,14.585700,12.997478,0.007922,57628,9009,1.418012,0.853125,0.173751,0.188369,0.275921,0.361959,0,0,0,0
921,0,27.394427,15.281400,12.105105,0.007922,55766,4828,1.372195,0.457197,0.32060625,0.24722225,0.19886525,0.23330625000000002,0,0,0,0
922,0,102.408395,8.726100,0.415360,93.266935,31373,2286,0.771973,0.216477,0.25873124999999997,0.29568724999999996,0.29184025,0.15374125,1.0,0.24301675977653625,1.0,0
923,0,54.041528,8.108100,2.727487,43.205942,37559,10532,0.924188,0.997348,0.377749,0.216106,0.241195,0.16495,0,0,1.0,0
924,0,138.868969,7.394700,1.872288,129.601981,28495,3846,0.701156,0.364205,0.29801275,0.17066875,0.30072375,0.23059475000000001,1.0,1.0,1.0,0
925,0,20.371926,13.025100,7.338904,0.007922,46492,3075,1.143996,0.291193,0.232441,0.219237,0.272462,0.27586,0,0,0,0
926,0,139.068738,9.256500,0.210257,129.601981,32606,1751,0.802313,0.165814,0.162419,0.185991,0.288248,0.363342,1.0,1.0,1.0,0
927,0,28.882251,15.487500,13.386829,0.007922,58323,6698,1.435113,0.634280,0.149848,0.289899,0.279665,0.280588,0,0,0,0
928,0,29.920966,15.674700,14.238344,0.007922,60006,7757,1.476526,0.734564,0.336535,0.20206,0.194173,0.267232,0,0,0,0
929,0,17.351650,11.482200,5.861528,0.007922,43682,5408,1.074852,0.512121,0.24801,0.198414,0.273504,0.280072,0,0,0,0
930,0,125.989484,7.869900,1.084876,117.034708,34328,8095,0.844685,0.766572,0.20069,0.204269,0.34976,0.245281,1.0,0.7381818181818182,1.0,0
931,0,138.202693,8.298300,0.302412,129.601981,31596,3935,0.777461,0.372633,0.23383225,0.20597424999999997,0.25576125,0.30443224999999996,1.0,1.0,1.0,0
932,0,27.802114,15.047400,12.746792,0.007922,57092,6934,1.404823,0.656629,0.29553874999999996,0.28082975,0.24389574999999997,0.17973574999999997,0,0,0,0
933,0,98.388314,9.120000,2.864353,86.403961,37825,7425,0.930733,0.703125,0.27148375,0.26307775,0.21555675000000002,0.24988175,1.0,0,1.0,0
934,0,24.736910,14.395800,10.333188,0.007922,52327,4341,1.287574,0.411080,0.28720625,0.23885825,0.23451525,0.23942025,0,0,0,0
935,0,25.237596,14.070900,11.158774,0.007922,54017,7114,1.329158,0.673674,0.236515,0.215703,0.309313,0.238469,0,0,0,0
936,0,138.127181,6.237000,2.288200,129.601981,27677,6887,0.681029,0.652178,0.407755,0.16126900000000002,0.18373000000000003,0.24724600000000002,1.0,1.0,1.0,0
937,0,24.539238,14.662200,9.869116,0.007922,51271,2397,1.261590,0.226989,0.21109524999999998,0.21137024999999998,0.27819525,0.29933925,0,0,0,0
938,0,137.692256,7.847100,0.243175,129.601981,32671,6514,0.803912,0.616856,0.271798,0.154262,0.38152,0.19242,1.0,1.0,1.0,0
939,0,31.968717,16.573200,15.387595,0.007922,62199,6955,1.530487,0.658617,0.188552,0.162686,0.353484,0.295278,0,0,0,0
940,0,97.288042,9.027600,1.856481,86.403961,35844,5752,0.881988,0.544697,0.248375,0.254234,0.227993,0.269398,1.0,0,1.0,0
941,0,33.886447,17.582700,16.295825,0.007922,63839,5230,1.570842,0.495265,0.19238825,0.23003025000000002,0.33919125000000006,0.23839025,0,0,0,0
942,0,19.779862,9.941700,4.766043,5.072120,41557,8418,1.022564,0.797159,0.18650825000000001,0.23081425,0.17232325,0.41035425000000003,0.006130790190735702,0,0.20549738219895286,0
943,0,15.106059,10.934700,4.163436,0.007922,40354,3905,0.992963,0.369792,0.38468274999999996,0.27902275,0.18335374999999995,0.15294074999999996,0,0,0,0
944,0,99.199178,9.323400,3.471817,86.403961,39018,7940,0.960089,0.751894,0.16815324999999998,0.25033325,0.17635425,0.40515924999999997,1.0,0,1.0,0
945,0,34.064376,17.400300,16.656153,0.007922,64628,6627,1.590256,0.627557,0.224886,0.226435,0.352908,0.195771,0,0,0,0
946,0,20.339576,12.565800,7.765854,0.007922,47392,5506,1.166142,0.521402,0.31055525000000006,0.19800425000000005,0.31554025,0.17590025000000004,0,0,0,0
947,0,15.966598,10.758600,5.200075,0.007922,42399,6537,1.043282,0.619034,0.301779,0.260507,0.142582,0.295132,0,0,0,0
948,0,26.101814,15.245700,10.848192,0.007922,53104,2285,1.306693,0.216383,0.33922075,0.14667375000000002,0.16862275000000002,0.34548275,0,0,0,0
949,0,19.400805,11.779500,7.613383,0.007922,47124,7859,1.159547,0.744223,0.213804,0.19151,0.326934,0.267752,0,0,0,0
950,0,25.133221,14.978700,10.146599,0.007922,51651,1722,1.270940,0.163068,0.21326975,0.13716575000000003,0.32826675,0.32129775,0,0,0,0
951,0,24.168778,14.262600,9.898255,0.007922,51467,3925,1.266412,0.371686,0.276746,0.254595,0.136577,0.332082,0,0,0,0
952,0,30.433324,15.349500,15.075902,0.007922,61697,10532,1.518135,0.997348,0.26632275,0.25100575,0.26759975,0.21507175000000003,0,0,0,0
953,0,96.889816,8.623800,1.862055,86.403961,35856,7110,0.882283,0.673295,0.277047,0.314595,0.196641,0.211717,1.0,0,1.0,0
954,0,19.761473,11.793600,7.959950,0.007922,47806,8494,1.176329,0.804356,0.327982,0.235594,0.194896,0.241528,0,0,0,0
955,0,26.181425,14.156400,12.017103,0.007922,55713,8525,1.370891,0.807292,0.264428,0.310937,0.254216,0.170419,0,0,0,0
956,0,97.112873,9.249300,1.459612,86.403961,35063,4232,0.862771,0.400758,0.21567074999999997,0.23063274999999997,0.25174575,0.30195075,1.0,0,1.0,0
957,0,97.214735,9.722700,1.088074,86.403961,34330,1921,0.844734,0.181913,0.196409,0.401607,0.16922,0.232764,1.0,0,1.0,0
958,0,32.531959,16.859100,15.664936,0.007922,62713,6516,1.543135,0.617045,0.31304424999999997,0.16732924999999998,0.21549924999999998,0.30412724999999996,0,0,0,0
959,0,25.547778,13.605600,11.934256,0.007922,55577,10225,1.367544,0.968277,0.22385774999999997,0.33841875,0.28857475,0.14914874999999997,0,0,0,0
960,0,25.868055,13.757400,12.102733,0.007922,55903,10045,1.375566,0.951231,0.15178,0.263284,0.28781,0.297126,0,0,0,0
961,0,21.149140,13.479000,7.662217,0.007922,47037,2107,1.157406,0.199527,0.20475,0.192778,0.246008,0.356464,0,0,0,0
962,0,18.691479,11.150100,7.533457,0.007922,46981,9814,1.156029,0.929356,0.21148,0.281343,0.194153,0.313024,0,0,0,0
963,0,21.918617,13.521900,8.388794,0.007922,48535,3462,1.194267,0.327841,0.268173,0.248667,0.270122,0.213038,0,0,0,0
964,0,138.858544,6.961200,2.295363,129.601981,27659,4455,0.680586,0.421875,0.32706425,0.19316424999999998,0.24268824999999997,0.23708324999999997,1.0,1.0,1.0,0
965,0,20.952926,13.270800,7.674204,0.007922,47127,2891,1.159621,0.273769,0.265607,0.297854,0.148429,0.28811,0,0,0,0
966,0,32.482148,17.361600,15.112626,0.007922,61383,3511,1.510408,0.332481,0.128237,0.270133,0.298329,0.303301,0,0,0,0
967,0,26.408698,14.610900,11.789876,0.007922,55226,6523,1.358907,0.617708,0.228542,0.18386,0.209777,0.377821,0,0,0,0
968,0,27.103717,14.669700,12.426095,0.007922,56488,7589,1.389961,0.718655,0.215313,0.240586,0.224072,0.320029,0,0,0,0
969,0,19.338247,12.570900,6.759424,0.007922,45390,3487,1.116880,0.330208,0.219278,0.317413,0.211976,0.251333,0,0,0,0
970,0,27.285120,14.977200,12.299998,0.007922,56206,6282,1.383022,0.594886,0.17734474999999997,0.31459974999999996,0.30955574999999996,0.19849974999999997,0,0,0,0
971,0,139.093360,9.101700,0.389679,129.601981,31423,1084,0.773204,0.102652,0.319108,0.158251,0.228917,0.293724,1.0,1.0,1.0,0
972,0,137.044121,6.462000,0.980140,129.601981,30260,8720,0.744587,0.825758,0.385092,0.175815,0.253781,0.185312,1.0,1.0,1.0,0
973,0,33.302121,17.318400,15.975799,0.007922,63249,5521,1.556324,0.522822,0.193418,0.299161,0.35924,0.148181,0,0,0,0
974,0,28.565039,16.130400,12.426717,0.007922,56079,2311,1.379897,0.218845,0.205453,0.298602,0.173447,0.322498,0,0,0,0
975,0,24.175493,14.665200,9.502371,0.007922,50377,1493,1.239592,0.141383,0.19397774999999998,0.25222574999999997,0.18480174999999996,0.36899475,0,0,0,0
976,0,38.743681,10.662600,4.240868,23.840213,40514,4972,0.996900,0.470833,0.37078025000000003,0.18407125000000002,0.15345425000000001,0.29169425000000004,0,0,0.5965473145780051,0
977,0,57.578478,9.428100,4.775626,43.374753,41580,10153,1.023130,0.961458,0.238618,0.180901,0.271106,0.309375,0.5689261233815689,0,0.5346320346320346,0
978,0,32.025331,17.073300,14.944109,0.007922,61161,4250,1.504946,0.402462,0.192946,0.223551,0.328499,0.255004,0,0,0,0
979,0,137.517242,4.495800,3.419462,129.601981,25445,10459,0.626107,0.990436,0.270469,0.28333,0.217178,0.229023,1.0,1.0,1.0,0
980,0,14.688279,9.907800,4.771982,0.008497,41569,8543,1.022859,0.808996,0.25405,0.37595,0.182899,0.187101,0,0,0.004255319148936065,0
981,0,29.359759,15.325500,14.026337,0.007922,59616,8531,1.466929,0.807860,0.21579875,0.27810675,0.19611675000000003,0.30997775,0,0,0,0
982,0,30.937092,16.243200,14.685970,0.007922,60833,6689,1.496875,0.633428,0.209171,0.254272,0.286594,0.249963,0,0,0,0
983,0,30.581761,16.741500,13.832339,0.007922,58888,3083,1.449016,0.291951,0.258168,0.183913,0.358553,0.199366,0,0,0,0
984,0,14.214233,10.038300,4.165707,0.010226,40376,6915,0.993504,0.654830,0.29095725000000006,0.20403325,0.23188725000000002,0.27312225,0,0,0.012884753042233354,0
985,0,24.523855,14.735700,9.780233,0.007922,51009,1890,1.255143,0.178977,0.30193725,0.30772125,0.15151825,0.23882325,0,0,0,0
986,0,99.558869,9.429900,3.725008,86.403961,39515,8082,0.972318,0.765341,0.26165475,0.32715474999999994,0.22218674999999996,0.18900374999999997,1.0,0,1.0,0
987,0,17.672892,12.147000,5.517969,0.007922,42951,2461,1.056865,0.233049,0.320724,0.219856,0.281265,0.178155,0,0,0,0
988,0,94.986749,7.798200,0.784587,86.403961,33737,7743,0.830143,0.733239,0.124112,0.276877,0.311759,0.287252,1.0,0,1.0,0
989,0,127.779401,8.188200,0.438200,119.153001,33055,5761,0.813361,0.545549,0.198016,0.16153,0.284373,0.356081,1.0,0.782312925170068,1.0,0
990,0,22.542158,13.443000,9.091236,0.007922,49957,5147,1.229257,0.487405,0.219581,0.225806,0.342983,0.21163,0,0,0,0
991,0,29.000245,14.920500,14.071823,0.007922,59735,10000,1.469857,0.946970,0.27340125,0.37246724999999997,0.20549725,0.14863424999999997,0,0,0,0
992,0,17.104424,12.027300,5.069202,0.007922,42061,1970,1.034966,0.186553,0.32400775,0.16208474999999997,0.19233974999999998,0.32156775,0,0,0,0
993,0,30.317869,16.678500,13.631447,0.007922,58470,2875,1.438730,0.272254,0.25892625,0.27591725,0.20391625,0.26124025000000006,0,0,0,0
994,0,21.805213,13.132200,8.665090,0.007922,49136,5362,1.209055,0.507765,0.19664724999999997,0.29984425,0.30880925,0.19469925,0,0,0,0
995,0,148.669678,4.417800,3.778408,140.473470,24735,10009,0.608637,0.947822,0.17735800000000002,0.27331000000000005,0.32913400000000004,0.22019800000000003,1.0,1.0,1.0,0.326530612244898
996,0,23.903939,14.205600,9.690417,0.007922,51054,3702,1.256250,0.350568,0.177909,0.311812,0.27225,0.238029,0,0,0,0
997,0,29.974716,16.737900,13.228893,0.007922,56951,1158,1.401353,0.109659,0.280764,0.243449,0.264119,0.211668,0,0,0,0
998,0,30.486529,16.904700,13.573907,0.007922,57886,1537,1.424360,0.145549,0.170637,0.218881,0.385742,0.22474,0,0,0,0
999,0,28.283349,15.631500,12.643927,0.007922,56794,4689,1.397490,0.444034,0.18708524999999998,0.23438825,0.16630525,0.41222125,0,0,0,0
1000,0,139.636003,7.710000,2.324022,129.601981,27587,1887,0.678814,0.178693,0.2356,0.285628,0.169423,0.309349,1.0,1.0,1.0,0
1001,0,28.427076,9.508200,4.390251,14.528625,40822,9128,1.004478,0.864394,0.31145825,0.16396024999999997,0.27532425,0.24925724999999999,0,0.402555910543131,0,0
1002,0,20.940979,13.379400,7.553657,0.007922,46845,2247,1.152682,0.212784,0.27320375,0.21111275000000002,0.17262275000000002,0.34306075,0,0,0,0
1003,0,17.271314,11.596200,5.667192,0.007922,43294,4640,1.065305,0.439394,0.311126,0.156432,0.26807,0.264372,0,0,0,0
1004,0,17.746361,12.371400,5.367039,0.007922,42572,1334,1.047539,0.126326,0.31286299999999995,0.29686999999999997,0.23453099999999993,0.15573599999999996,0,0,0,0
1005,0,99.480394,10.089600,2.986833,86.403961,38058,4426,0.936467,0.419129,0.31417775,0.27951875,0.19511174999999997,0.21119174999999996,1.0,0,1.0,0
1006,0,29.891284,15.742800,14.140562,0.007922,59803,7327,1.471531,0.693845,0.280791,0.201709,0.369864,0.147636,0,0,0,0
1007,0,138.270976,8.325000,0.343996,129.601981,31514,3764,0.775443,0.356439,0.266878,0.230774,0.214237,0.288111,1.0,1.0,1.0,0
1008,0,27.483601,14.451000,13.024678,0.007922,57690,9520,1.419537,0.901515,0.19722025000000004,0.24847525000000004,0.25586025,0.29844425,0,0,0,0
1009,0,96.658246,9.269700,0.984585,86.403961,34129,3230,0.839788,0.305871,0.273923,0.280234,0.159447,0.286396,1.0,0,1.0,0
1010,0,99.159033,9.376200,3.378872,86.403961,38835,7581,0.955586,0.717898,0.218023,0.211001,0.316524,0.254452,1.0,0,1.0,0
1011,0,31.876684,16.487400,15.381362,0.007922,62199,7241,1.530487,0.685701,0.370378,0.15704300000000002,0.27175000000000005,0.20082900000000004,0,0,0,0
1012,0,140.174064,9.067500,1.504584,129.601981,35152,4927,0.864961,0.466572,0.307422,0.12953600000000004,0.24151200000000003,0.32153,1.0,1.0,1.0,0
1013,0,128.610096,7.967700,0.356204,120.286191,31490,4931,0.774852,0.466951,0.31769574999999994,0.26263875,0.23972674999999996,0.17993874999999995,1.0,0.805921052631579,1.0,0
1014,0,91.713786,10.135800,3.204865,78.373121,38486,4700,0.946998,0.445076,0.31250725,0.22129125000000002,0.25697825,0.20922325000000003,0.8326908249807248,0,1.0,0
1015,0,23.486995,14.366400,9.112673,0.007922,49746,1858,1.224065,0.175947,0.210969,0.250667,0.203414,0.33495,0,0,0,0
1016,0,20.915438,13.155900,7.751616,0.007922,47306,3453,1.164026,0.326989,0.284897,0.248061,0.270227,0.196815,0,0,0,0
1017,0,17.337396,11.427300,5.902174,0.007922,43764,5673,1.076870,0.537216,0.29373125000000005,0.29324525,0.20495025000000003,0.20807325000000004,0,0,0,0
1018,0,125.298246,7.648200,0.848066,116.801981,33862,8368,0.833219,0.792424,0.32474875,0.19941574999999997,0.31549275,0.16034274999999998,1.0,0.7333333333333334,1.0,0
1019,0,32.849604,16.442700,16.398982,0.007922,64241,9432,1.580733,0.893182,0.315389,0.263227,0.259036,0.162348,0,0,0,0
1020,0,24.419308,13.427400,10.983986,0.007922,53709,8951,1.321580,0.847633,0.18562425,0.34528624999999996,0.21467725,0.25441225,0,0,0,0
1021,0,27.925330,15.689400,12.228008,0.007922,55910,3612,1.375738,0.342045,0.221382,0.265651,0.248122,0.264845,0,0,0,0
1022,0,64.747595,9.131400,2.953405,52.662790,38000,7562,0.935039,0.716098,0.377779,0.196461,0.158425,0.267335,0.2970588235294118,0,1.0,0
1023,0,138.884950,7.146600,2.136369,129.601981,27973,4151,0.688312,0.393087,0.323722,0.141004,0.337776,0.197498,1.0,1.0,1.0,0
1024,0,17.053781,11.784900,5.260959,0.007922,42478,3195,1.045226,0.302557,0.15805374999999997,0.19212974999999996,0.28495075,0.36486575,0,0,0,0
1025,0,138.683438,7.284000,1.797458,129.601981,28644,4364,0.704823,0.413258,0.29148324999999997,0.25238525,0.27468424999999996,0.18144725,1.0,1.0,1.0,0
1026,0,137.461285,7.615200,0.244104,129.601981,31711,6327,0.780290,0.599148,0.16887424999999998,0.18136124999999997,0.32578324999999997,0.32398125,1.0,1.0,1.0,0
1027,0,22.105095,13.699500,8.397673,0.007922,48513,2848,1.193725,0.269697,0.344772,0.300561,0.177042,0.177625,0,0,0,0
1028,0,16.148961,10.664700,5.476339,0.007922,42944,7395,1.056693,0.700284,0.392527,0.168685,0.158777,0.280011,0,0,0,0
1029,0,15.675692,10.090500,5.577270,0.007922,43150,9515,1.061762,0.901042,0.250779,0.274632,0.249804,0.224785,0,0,0,0
1030,0,27.134690,15.700500,11.426268,0.007922,54017,1682,1.329158,0.159280,0.298298,0.207957,0.213273,0.280472,0,0,0,0
1031,0,20.015479,12.965700,7.041857,0.007922,45898,2679,1.129380,0.253693,0.26427500000000004,0.28206200000000003,0.28225900000000004,0.17140400000000003,0,0,0,0
1032,0,137.561820,4.718700,3.241140,129.601981,25797,10068,0.634769,0.953409,0.21912675,0.19722875,0.23466175000000003,0.34898275,1.0,1.0,1.0,0
1033,0,19.221911,12.438300,6.775689,0.007922,45436,3975,1.118012,0.376420,0.27570225,0.33860724999999997,0.21791824999999998,0.16777224999999998,0,0,0,0
1034,0,34.067459,17.437800,16.621737,0.007922,64550,6424,1.588337,0.608333,0.202696,0.291855,0.269559,0.23589,0,0,0,0
1035,0,47.765519,11.208300,3.600388,32.956831,39222,1861,0.965108,0.176231,0.31614075,0.15914975000000003,0.34842475,0.17628475000000002,0,0.7864768683274022,0,0
1036,0,35.029658,18.396600,16.625136,0.007922,64045,2723,1.575910,0.257860,0.32727000000000006,0.273555,0.21795000000000003,0.18122500000000002,0,0,0,0
1037,0,17.108643,10.677300,6.423421,0.007922,44806,9215,1.102510,0.872633,0.370701,0.1593,0.216634,0.253365,0,0,0,0
1038,0,28.409943,14.942400,13.459621,0.007922,58520,8712,1.439961,0.825000,0.3258,0.12958700000000004,0.34734600000000004,0.19726700000000003,0,0,0,0
1039,0,139.624318,7.995000,2.027337,129.601981,28173,1523,0.693233,0.144223,0.24903,0.190309,0.332554,0.228107,1.0,1.0,1.0,0
1040,0,18.597288,11.283900,7.305466,0.007922,46530,8917,1.144931,0.844413,0.308062,0.172234,0.255256,0.264448,0,0,0,0
1041,0,19.506816,12.322800,7.176093,0.007922,46239,5163,1.137771,0.488920,0.228923,0.226269,0.213098,0.33171,0,0,0,0
1042,0,137.886780,4.422900,3.820320,129.643560,24652,9909,0.606594,0.938352,0.23056874999999996,0.22268474999999996,0.17502774999999995,0.37171875,1.0,1.0,1.0,0.051948051948051854
1043,0,18.374397,12.217800,6.148675,0.007922,44207,3481,1.087771,0.329640,0.25598825000000003,0.14124225000000004,0.32131625,0.28145325000000004,0,0,0,0
1044,0,33.141351,16.707300,16.426128,0.007922,64268,8577,1.581398,0.812216,0.32178324999999997,0.30284425,0.18565524999999997,0.18971724999999998,0,0,0,0
1045,0,26.387569,14.117100,12.262547,0.007922,56201,9144,1.382899,0.865909,0.17118125,0.33293025,0.31185125,0.18403725,0,0,0,0
1046,0,93.965487,7.007100,0.554426,86.403961,33284,9927,0.818996,0.940057,0.350044,0.239837,0.210143,0.199976,1.0,0,1.0,0
1047,0,137.617874,5.858700,2.157193,129.601981,27937,8408,0.687426,0.796212,0.34811,0.164756,0.184327,0.302807,1.0,1.0,1.0,0
1048,0,20.398563,12.603900,7.786740,0.007922,47431,5418,1.167101,0.513068,0.32187,0.24480200000000002,0.23638500000000004,0.19694300000000003,0,0,0,0
1049,0,28.480318,15.887400,12.584996,0.007922,56594,3636,1.392569,0.344318,0.31317775,0.19489274999999998,0.23580674999999995,0.25612274999999995,0,0,0,0
1050,0,26.755647,14.705100,12.042625,0.007922,55721,6704,1.371088,0.634848,0.30115824999999996,0.31310325000000006,0.22608325,0.15965525,0,0,0,0
1051,0,97.274992,8.545800,2.325231,86.403961,36767,8281,0.904700,0.784186,0.177173,0.318035,0.219349,0.285443,1.0,0,1.0,0
1052,0,137.637778,4.883400,3.152398,129.601981,25972,9694,0.639075,0.917992,0.277335,0.227186,0.256666,0.238813,1.0,1.0,1.0,0
1053,0,20.417906,12.390300,8.019683,0.007922,47903,6602,1.178716,0.625189,0.235407,0.299424,0.30937,0.155799,0,0,0,0
1054,0,138.990398,9.255000,0.133418,129.601981,31929,1079,0.785655,0.102178,0.19046,0.25677,0.236953,0.315817,1.0,1.0,1.0,0
1055,0,31.867765,17.142000,14.717842,0.007922,60632,3492,1.491929,0.330682,0.20255825000000002,0.22014525000000004,0.36552525,0.21177125000000002,0,0,0,0
1056,0,136.777360,5.706900,1.468480,129.601981,29297,10274,0.720891,0.972917,0.311894,0.256464,0.152846,0.278796,1.0,1.0,1.0,0
1057,0,23.551568,14.413500,9.130146,0.007922,49742,1697,1.223967,0.160701,0.25857925,0.24990424999999997,0.18776724999999997,0.30374924999999997,0,0,0,0
1058,0,31.812123,15.958200,15.846001,0.007922,63182,9988,1.554675,0.945833,0.21748000000000003,0.322175,0.33221500000000004,0.12813000000000002,0,0,0,0
1059,0,138.562221,6.054000,2.906241,129.601981,26454,6274,0.650935,0.594129,0.31859424999999997,0.17193325,0.29494325,0.21452925,1.0,1.0,1.0,0
1060,0,23.756872,13.787100,9.961849,0.007922,51660,5703,1.271161,0.540057,0.257142,0.313815,0.234059,0.194984,0,0,0,0
1061,0,26.346007,14.371200,11.966885,0.007922,55599,7695,1.368086,0.728693,0.243232,0.166931,0.169035,0.420802,0,0,0,0
1062,0,25.953128,15.045600,10.899606,0.007922,53329,3177,1.312229,0.300852,0.169503,0.196435,0.401226,0.232836,0,0,0,0
1063,0,28.268389,14.759700,13.500767,0.007922,58614,9415,1.442274,0.891572,0.38609174999999996,0.15229974999999996,0.27329475,0.18831374999999997,0,0,0,0
1064,0,26.748980,15.373500,11.367558,0.007922,54194,2949,1.333514,0.279261,0.15174325000000002,0.28019225000000003,0.38694725,0.18111725000000004,0,0,0,0
1065,0,139.008944,7.623300,1.783664,129.601981,28669,3258,0.705438,0.308523,0.272481,0.20988,0.280453,0.237186,1.0,1.0,1.0,0
1066,0,14.870406,10.042500,4.819983,0.007922,41662,8187,1.025148,0.775284,0.29392725,0.18766225,0.35500224999999996,0.16340825,0,0,0,0
1067,0,19.725059,12.146100,7.571037,0.007922,47028,6541,1.157185,0.619413,0.180897,0.156046,0.331061,0.331996,0,0,0,0
1068,0,137.320229,7.166700,0.551548,129.601981,31105,7216,0.765379,0.683333,0.318172,0.15662400000000004,0.30923500000000004,0.21596900000000002,1.0,1.0,1.0,0
1069,0,23.404067,13.998600,9.397545,0.007922,50498,3836,1.242569,0.363258,0.221092,0.336657,0.265719,0.176532,0,0,0,0
1070,0,15.500570,10.092900,4.860451,0.547219,41741,8098,1.027092,0.766856,0.21093,0.228317,0.187895,0.372858,0.09944367176634217,0,0,0
1071,0,23.023648,14.198100,8.817625,0.007922,49191,1864,1.210408,0.176515,0.183047,0.348011,0.234405,0.234537,0,0,0,0
1072,0,98.509686,9.565200,2.540525,86.403961,37186,5302,0.915010,0.502083,0.17490100000000003,0.361166,0.22875600000000001,0.23517700000000002,1.0,0,1.0,0
1073,0,138.446430,8.212200,0.632249,129.601981,33437,6063,0.822761,0.574148,0.30366,0.151502,0.233953,0.310885,1.0,1.0,1.0,0
1074,0,21.097243,13.332300,7.757021,0.007922,47283,2842,1.163460,0.269129,0.22279924999999998,0.17986524999999998,0.28496024999999997,0.31237525,0,0,0,0
1075,0,20.185940,11.726100,8.451918,0.007922,48776,9689,1.200197,0.917519,0.319749,0.285706,0.233962,0.160583,0,0,0,0
1076,0,32.181958,16.804500,15.369536,0.007922,62122,6107,1.528593,0.578314,0.303813,0.215029,0.269205,0.211953,0,0,0,0
1077,0,17.889687,11.223000,6.658765,0.007922,45259,7849,1.113656,0.743277,0.213464,0.220749,0.242151,0.323636,0,0,0,0
1078,0,26.117932,14.171700,11.938310,0.007922,55556,8317,1.367028,0.787595,0.304333,0.209497,0.234308,0.251862,0,0,0,0
1079,0,138.635334,7.050000,1.983353,129.601981,28277,4777,0.695792,0.452367,0.21776500000000001,0.258474,0.25454200000000005,0.269219,1.0,1.0,1.0,0
1080,0,23.806433,13.369200,10.429311,0.007922,52616,8052,1.294685,0.762500,0.151906,0.381886,0.297063,0.169145,0,0,0,0
1081,0,138.085334,7.312500,1.170853,129.601981,29883,5508,0.735310,0.521591,0.27736474999999994,0.24192774999999997,0.19721574999999997,0.28349175,1.0,1.0,1.0,0
1082,0,14.549513,9.821400,4.720191,0.007922,41468,8730,1.020374,0.826705,0.415692,0.162164,0.258034,0.16411,0,0,0,0
1083,0,137.280703,5.723400,1.955322,129.601981,28336,9258,0.697244,0.876705,0.274918,0.244439,0.220259,0.260384,1.0,1.0,1.0,0
1084,0,139.947084,9.678000,0.667104,129.601981,33503,1243,0.824385,0.117708,0.232579,0.170287,0.172008,0.425126,1.0,1.0,1.0,0
1085,0,55.112189,9.352200,4.015775,41.744213,40087,8913,0.986393,0.844034,0.31009425,0.21670725000000005,0.23211525000000002,0.24108325000000003,0,0,0.9695473251028807,0
1086,0,99.168513,8.472300,0.500714,90.195499,33178,4937,0.816388,0.467519,0.23976,0.264487,0.154976,0.340777,1.0,0.17888563049853368,1.0,0
1087,0,129.646023,6.207900,1.415090,122.023033,29402,8709,0.723474,0.824716,0.30715075000000003,0.30576275,0.16436175000000003,0.22272475000000003,1.0,0.8421052631578947,1.0,0
1088,0,62.418220,9.628800,3.961288,48.828132,39978,7882,0.983711,0.746402,0.214367,0.352313,0.223189,0.210131,0.951440329218107,0,0.26572908956328645,0
1089,0,33.613454,17.746800,15.858732,0.007922,62821,3665,1.545792,0.347064,0.212772,0.209021,0.220139,0.358068,0,0,0,0
1090,0,140.791564,8.099400,1.204128,131.488036,29815,2817,0.733637,0.266761,0.199605,0.319178,0.327466,0.153751,1.0,1.0,1.0,0.1376811594202898
1091,0,33.453261,17.936700,15.508638,0.007922,60894,1105,1.498376,0.104640,0.15715800000000002,0.36090500000000003,0.3021170000000001,0.17982000000000004,0,0,0,0
1092,0,138.637829,7.402800,1.633049,129.601981,28969,4293,0.712820,0.406534,0.200669,0.253125,0.265279,0.280927,1.0,1.0,1.0,0
1093,0,137.816493,7.388700,0.825812,129.601981,30564,5935,0.752067,0.562027,0.131292,0.259222,0.309355,0.300131,1.0,1.0,1.0,0
1094,0,32.130124,17.010600,15.111602,0.007922,61538,4836,1.514222,0.457955,0.150857,0.290722,0.248903,0.309518,0,0,0,0
1095,0,136.926090,5.526000,1.772584,129.627507,28697,10277,0.706127,0.973201,0.305264,0.373497,0.165112,0.156127,1.0,1.0,1.0,0.044117647058823595
1096,0,19.613500,11.892000,7.713578,0.007922,47318,7678,1.164321,0.727083,0.22267674999999998,0.37155075,0.17671374999999998,0.22905874999999998,0,0,0,0
