iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
181,0,61.726640,7.323300,2.974741,51.428599,27618,3207,0.642255,0.270131,0.510071,0.489929,1.0,0.27142857142857146
182,0,34.606841,17.234400,17.368480,0.003961,67448,10000,1.568500,0.842318,0.427628,0.572372,0,0
183,0,26.357279,14.447400,11.905918,0.003961,56811,8653,1.321137,0.728858,0.523545,0.476455,0,0
184,0,58.702566,11.676600,3.823985,43.201981,40973,2051,0.952825,0.172759,0.480217,0.519783,1.0,0
185,0,50.791660,6.517200,1.072479,43.201981,31390,9666,0.729973,0.814185,0.546671,0.453329,1.0,0
186,0,23.657609,14.074500,9.579148,0.003961,52219,5304,1.214350,0.446765,0.512297,0.487703,0,0
187,0,32.066202,17.544900,14.517341,0.003961,61476,2993,1.429621,0.252106,0.406543,0.593457,0,0
188,0,28.337714,15.371700,12.962053,0.003961,58840,7601,1.368321,0.640246,0.504041,0.495959,0,0
189,0,57.552956,11.312400,3.038575,43.201981,39442,1734,0.917222,0.146058,0.586135,0.413865,1.0,0
190,0,17.835492,12.340800,5.490731,0.003961,44233,3097,1.028636,0.260866,0.551225,0.448775,0,0
191,0,31.728848,17.498100,14.226787,0.003961,60807,2480,1.414064,0.208895,0.49012,0.50988,0,0
192,0,29.337232,16.206900,13.126371,0.003961,59055,5032,1.373321,0.423854,0.440445,0.559555,0,0
193,0,16.587744,11.044500,5.539282,0.003961,44380,7565,1.032055,0.637214,0.582211,0.417789,0,0
194,0,51.186406,4.855200,3.129226,43.201981,27331,11147,0.635581,0.938932,0.438113,0.561887,1.0,0
195,0,55.843129,9.997200,2.643948,43.201981,38701,5377,0.899990,0.452914,0.450656,0.549344,1.0,0
196,0,33.293729,16.501500,16.788268,0.003961,66353,11348,1.543036,0.955863,0.451626,0.548374,0,0
197,0,25.518768,14.722500,10.792307,0.003961,54574,5499,1.269116,0.463191,0.523276,0.476724,0,0
198,0,57.914051,10.423800,4.288270,43.201981,41929,7183,0.975057,0.605037,0.487044,0.512956,1.0,0
199,0,29.445785,15.535500,13.906324,0.003961,60704,8919,1.411668,0.751263,0.450233,0.549767,0,0
200,0,51.508739,4.585500,3.721258,43.201981,26161,10876,0.608373,0.916105,0.569932,0.430068,1.0,0
201,0,26.428919,15.642900,10.782058,0.003961,54255,2112,1.261697,0.177898,0.489169,0.510831,0,0
202,0,25.985489,14.172000,11.809528,0.003961,56635,9395,1.317044,0.791358,0.52092,0.47908,0,0
203,0,22.141489,13.666500,8.471028,0.003961,50048,4493,1.163864,0.378454,0.42402,0.57598,0,0
204,0,33.252977,17.819100,15.429916,0.003961,63364,3967,1.473527,0.334148,0.49746,0.50254,0,0
205,0,23.240407,13.732500,9.503946,0.003961,52098,6323,1.211536,0.532598,0.534126,0.465874,0,0
206,0,27.167516,15.326400,11.837155,0.003961,56594,5506,1.316091,0.463780,0.553746,0.446254,0,0
207,0,34.248988,17.188200,17.056827,0.003961,66831,9537,1.554151,0.803319,0.484875,0.515125,0,0
208,0,32.258754,16.105200,16.149593,0.003961,65113,11429,1.514199,0.962685,0.501583,0.498417,0,0
209,0,21.078328,13.478700,7.595667,0.003961,48314,3385,1.123540,0.285125,0.494148,0.505852,0,0
210,0,58.381381,11.354100,3.825301,43.201981,40998,3151,0.953406,0.265414,0.486572,0.513428,1.0,0
211,0,32.961341,17.952900,15.004480,0.003961,62228,2385,1.447109,0.200893,0.459544,0.540456,0,0
212,0,50.000100,6.342900,0.455219,43.201981,32607,11464,0.758274,0.965633,0.564082,0.435918,1.0,0
213,0,26.774966,15.499800,11.271205,0.003961,55403,3737,1.288394,0.314774,0.457668,0.542332,0,0
214,0,51.518561,7.915200,0.401381,43.201981,32713,6329,0.760739,0.533103,0.435613,0.564387,1.0,0
215,0,56.663716,10.961100,2.500636,43.201981,38400,1863,0.892990,0.156924,0.499583,0.500417,1.0,0
216,0,33.924961,11.142300,4.699763,18.082899,42727,5586,0.993614,0.470519,0.396475,0.603525,0.4766857962697274,0
217,0,30.225226,16.801800,13.419465,0.003961,59476,3470,1.383111,0.292284,0.535191,0.464809,0,0
218,0,22.841000,12.936000,9.901039,0.003961,52919,9799,1.230629,0.825387,0.443976,0.556024,0,0
219,0,54.696351,8.857500,2.636871,43.201981,38692,9167,0.899780,0.772153,0.471103,0.528897,1.0,0
220,0,32.841620,9.966300,4.730356,18.144965,42802,9581,0.995358,0.807025,0.554506,0.445494,0.47797883236599525,0
221,0,20.505175,12.773400,7.727814,0.003961,48639,6061,1.131097,0.510529,0.51176,0.48824,0,0
222,0,51.159624,5.499600,2.458043,43.201981,28656,10324,0.666394,0.869609,0.562104,0.437896,1.0,0
223,0,32.659971,16.780500,15.875510,0.003961,64514,8579,1.500270,0.722625,0.521082,0.478918,0,0
224,0,31.864119,16.438200,15.421958,0.003961,63643,8849,1.480015,0.745367,0.492509,0.507491,0,0
225,0,52.786755,8.733000,0.851775,43.201981,35181,6071,0.818132,0.511371,0.526174,0.473826,1.0,0
226,0,17.788589,11.577600,6.207027,0.003961,45683,7091,1.062356,0.597288,0.473473,0.526527,0,0
227,0,50.904806,7.541400,0.161426,43.201981,33822,8684,0.786529,0.731469,0.469933,0.530067,1.0,0
228,0,18.390571,11.852400,6.534210,0.003961,46320,6812,1.077169,0.573787,0.455249,0.544751,0,0
229,0,53.339922,7.727400,2.410541,43.201981,28737,2979,0.668277,0.250927,0.496493,0.503507,1.0,0
230,0,25.384606,14.851800,10.528844,0.003961,54025,4519,1.256349,0.380644,0.482874,0.517126,0,0
231,0,56.514323,9.647400,3.664943,43.201981,40710,8552,0.946709,0.720350,0.461282,0.538718,1.0,0
232,0,21.706236,13.089000,8.613275,0.003961,50373,6743,1.171422,0.567975,0.539882,0.460118,0,0
233,0,52.055552,6.393600,2.459971,43.201981,28650,7338,0.666254,0.618093,0.424397,0.575603,1.0,0
234,0,53.859713,9.490800,1.166933,43.201981,35800,4164,0.832527,0.350741,0.469912,0.530088,1.0,0
235,0,50.993342,7.390800,0.400561,43.201981,34293,9657,0.797482,0.813427,0.556089,0.443911,1.0,0
236,0,23.679163,14.617200,9.058002,0.003961,51030,2306,1.186700,0.194239,0.566516,0.433484,0,0
237,0,31.676558,16.948800,14.723797,0.003961,62166,5670,1.445667,0.477594,0.480295,0.519705,0,0
238,0,32.786160,17.503800,15.278399,0.003961,63168,4822,1.468969,0.406166,0.446783,0.553217,0,0
239,0,30.108491,16.981200,13.123330,0.003961,58592,1988,1.362554,0.167453,0.481292,0.518708,0,0
240,0,51.109940,6.505500,1.402459,43.201981,30739,9054,0.714834,0.762635,0.540137,0.459863,1.0,0
241,0,52.006419,8.616600,0.187838,43.201981,33874,5152,0.787738,0.433962,0.581899,0.418101,1.0,0
242,0,25.681172,13.991400,11.685811,0.003961,56399,9761,1.311556,0.822187,0.419196,0.580804,0,0
243,0,30.294990,16.744200,13.546829,0.003961,59776,3962,1.390088,0.333726,0.480514,0.519486,0,0
244,0,32.146164,17.067300,15.074903,0.003961,62859,5968,1.461783,0.502695,0.522867,0.477133,0,0
245,0,25.773489,15.144300,10.625228,0.003961,54160,3679,1.259488,0.309889,0.495278,0.504722,0,0
246,0,59.902003,7.405800,3.207628,49.288575,27146,2460,0.631279,0.207210,0.420146,0.579854,1.0,0.22683706070287546
247,0,41.851074,10.177500,4.608600,27.064974,42561,8636,0.989754,0.727426,0.539224,0.460776,0.6638123603871928,0
248,0,16.548054,11.001600,5.542493,0.003961,44387,7715,1.032217,0.649848,0.540435,0.459565,0,0
