iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,prob1,prob2,prob3,prob4
76,0,19.455836,11.330400,8.117514,0.007922,48058,10290,1.286005,0.980747,0.241343,0.270479,0.256126,0.232052,0,0,0,0
77,0,28.236877,16.097100,12.131855,0.007922,55172,1515,1.476371,0.144396,0.40298325,0.17590425,0.17224225,0.24887025000000002,0,0,0,0
78,0,13.228501,9.111900,4.108237,0.008364,40202,9829,1.075783,0.936809,0.25319525,0.26028625,0.27537724999999996,0.21114124999999997,0,0.0033627574611181377,0,0
79,0,22.591392,13.101000,9.482469,0.007922,50689,7019,1.356409,0.668986,0.244358,0.27402,0.294547,0.187075,0,0,0,0
80,0,140.604641,8.430900,2.571760,129.601981,37184,9081,0.995023,0.865517,0.31611575000000003,0.21871375,0.22251175,0.24265875000000003,0,1.0,1.0,1.0
81,0,138.113342,8.086200,0.425161,129.601981,31286,4332,0.837196,0.412886,0.24046,0.160019,0.283943,0.315578,0,1.0,1.0,1.0
82,0,15.914716,11.721900,4.184894,0.007922,40233,1160,1.076612,0.110560,0.183592,0.226106,0.231639,0.358663,0,0,0,0
83,0,23.059427,12.895800,10.155705,0.007922,52028,9042,1.392240,0.861799,0.33073675,0.24314475000000002,0.23990575000000003,0.18621275,0,0,0,0
84,0,24.006464,14.151900,9.846642,0.007922,51311,4138,1.373053,0.394396,0.186899,0.285076,0.346324,0.181701,0,0,0,0
85,0,21.115097,13.362300,7.744875,0.007922,47177,2636,1.262430,0.251239,0.162099,0.322992,0.204022,0.310887,0,0,0,0
86,0,15.942550,11.020800,4.913827,0.007922,41761,5025,1.117501,0.478936,0.30112000000000005,0.14461800000000002,0.23597100000000001,0.318291,0,0,0,0
87,0,29.912683,15.807900,14.096860,0.007922,59637,6944,1.595852,0.661838,0.249431,0.241477,0.244501,0.264591,0,0,0,0
88,0,151.020937,7.773300,0.772459,142.475179,30601,4690,0.818865,0.447007,0.2488,0.281358,0.200065,0.269777,0.3682328907048008,1.0,1.0,1.0
89,0,120.430914,9.766200,3.231851,107.432863,38475,5921,1.029569,0.564335,0.446058,0.19404,0.181235,0.178667,0,0.5381433823529411,1.0,1.0
90,0,155.398854,9.001800,1.947008,144.450046,35954,5948,0.962109,0.566908,0.176595,0.370425,0.198388,0.254592,0.7898763978811065,0.6194995685936151,1.0,1.0
