iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,prob1,prob2,prob3,prob4
699,0,19.962623,12.513900,7.440801,0.007922,50538,8825,1.135216,0.616960,0.191536,0.238817,0.291734,0.277913,0,0,0,0
700,0,27.561304,15.763500,11.789882,0.007922,58967,6422,1.324553,0.448965,0.240459,0.292017,0.144131,0.323393,0,0,0,0
701,0,25.122303,14.805300,10.309081,0.007922,56103,6752,1.260220,0.472036,0.305484,0.213035,0.284204,0.197277,0,0,0,0
702,0,20.111953,12.449400,7.654631,0.007922,50960,9462,1.144695,0.661493,0.263485,0.129102,0.29583,0.311583,0,0,0,0
703,0,183.354054,7.425300,3.128754,172.800000,29754,5003,0.668353,0.349762,0.226803,0.392604,0.229044,0.151549,1.0,1.0,1.0,1.0
704,0,183.469305,6.174000,4.495305,172.800000,27051,6471,0.607636,0.452391,0.206323,0.263154,0.258212,0.272311,1.0,1.0,1.0,1.0
705,0,34.102075,18.589500,15.504652,0.007922,65939,3974,1.481163,0.277824,0.29288875,0.24909974999999995,0.15506274999999997,0.30294875,0,0,0,0
706,0,19.187729,11.970300,7.209507,0.007922,50093,10192,1.125220,0.712528,0.31822625,0.21833524999999998,0.18143125,0.28200725,0,0,0,0
707,0,180.004147,6.981300,0.222847,172.800000,36375,13104,0.817078,0.916107,0.34610474999999996,0.19780674999999998,0.16691574999999997,0.28917275,1.0,1.0,1.0,1.0
708,0,36.707967,19.279800,17.420245,0.007922,69758,5492,1.566948,0.383949,0.24819225,0.24377725,0.21681225,0.29121825,0,0,0,0
709,0,56.682600,9.210300,4.266359,43.205942,44329,13628,0.995746,0.952740,0.236499,0.216625,0.316526,0.23035,0,1.0,0,0
710,0,25.622307,14.178300,11.436084,0.007922,58359,11098,1.310896,0.775867,0.318757,0.290537,0.145514,0.245192,0,0,0,0
711,0,141.254965,9.855900,1.797085,129.601981,39472,6619,0.886645,0.462738,0.25542525,0.15598525,0.37628724999999996,0.21230224999999997,1.0,1.0,0,1.0
712,0,182.156620,8.323200,1.033420,172.800000,37971,10227,0.852928,0.714975,0.282965,0.288102,0.218667,0.210266,1.0,1.0,1.0,1.0
713,0,180.191171,6.870300,0.520871,172.800000,36962,14061,0.830263,0.983012,0.286974,0.131482,0.307105,0.274439,1.0,1.0,1.0,1.0
714,0,181.835304,7.676100,1.359204,172.800000,33256,7669,0.747017,0.536144,0.24549524999999997,0.20174625,0.21966724999999998,0.33309125,1.0,1.0,1.0,1.0
715,0,24.002117,14.548500,9.445695,0.007922,54408,5913,1.222146,0.413381,0.29302924999999996,0.20855424999999997,0.31052525,0.18789124999999998,0,0,0,0
716,0,32.569835,16.376700,16.185213,0.007922,67640,13051,1.519372,0.912402,0.21814500000000003,0.33923000000000003,0.21511500000000003,0.22751000000000002,0,0,0,0
717,0,32.240490,17.466600,14.765968,0.007922,64723,6501,1.453848,0.454488,0.341903,0.184281,0.271845,0.201971,0,0,0,0
718,0,51.809077,12.762300,4.560685,34.486091,44839,2298,1.007202,0.160654,0.274698,0.18593,0.258657,0.280715,0,0.8183364517775131,0,0
719,0,182.731615,8.873700,1.057915,172.800000,38019,8440,0.854006,0.590045,0.313164,0.147966,0.217685,0.321185,1.0,1.0,1.0,1.0
720,0,30.404320,17.503800,12.892598,0.007922,60710,2364,1.363706,0.165268,0.25529375,0.18082274999999998,0.23493674999999997,0.32894674999999995,0,0,0,0
721,0,58.511788,11.258100,4.047747,43.205942,43887,6360,0.985817,0.444631,0.216885,0.156647,0.322419,0.304049,0,1.0,0,0
722,0,34.885580,18.663600,16.214058,0.007922,67425,5213,1.514542,0.364444,0.16702725000000002,0.21970225000000002,0.32084725000000003,0.29242325,0,0,0,0
723,0,142.257595,10.259700,3.937309,128.060586,43678,9479,0.981122,0.662682,0.209722,0.292376,0.203516,0.294386,1.0,1.0,0.9678876066231812,0
724,0,182.815302,9.479700,0.535602,172.800000,34880,3281,0.783496,0.229376,0.233163,0.319447,0.240458,0.206932,1.0,1.0,1.0,1.0
725,0,100.002191,11.046900,2.551330,86.403961,40948,4125,0.919799,0.288381,0.157663,0.299119,0.276165,0.267053,1.0,1.0,0,0
726,0,20.845103,11.830500,9.006681,0.007922,53628,14193,1.204626,0.992240,0.34034624999999996,0.23696525,0.20301324999999998,0.21967525,0,0,0,0
727,0,28.464046,16.630200,11.825924,0.007922,58868,3434,1.322330,0.240073,0.203973,0.269445,0.21726,0.309322,0,0,0,0
728,0,29.342874,15.446100,13.888852,0.007922,63148,11661,1.418470,0.815227,0.204353,0.328983,0.243727,0.222937,0,0,0,0
729,0,17.124175,11.256900,5.859353,0.007922,47448,9925,1.065806,0.693862,0.168091,0.281851,0.2876,0.262458,0,0,0,0
730,0,20.193891,13.397100,6.788868,0.007922,49219,4562,1.105588,0.318932,0.388458,0.205531,0.194779,0.211232,0,0,0,0
731,0,96.942535,9.766800,3.927539,83.248196,43661,11105,0.980741,0.776356,0.257912,0.259844,0.276167,0.206077,0,1.0,0,0.9342548887390425
732,0,34.246063,17.046000,17.192141,0.007922,69596,12776,1.563309,0.893177,0.336491,0.330445,0.20447800000000002,0.12858600000000003,0,0,0,0
733,0,32.940787,17.847900,15.084965,0.007922,65301,5808,1.466832,0.406040,0.257129,0.168209,0.30226,0.272402,0,0,0,0
734,0,30.293570,16.770900,13.514748,0.007922,62303,6400,1.399489,0.447427,0.27070924999999996,0.19581724999999997,0.26110125,0.27237225,0,0,0,0
735,0,100.207792,10.447500,3.356330,86.403961,42535,7710,0.955448,0.539010,0.267134,0.226556,0.211654,0.294656,0,1.0,1.0,0
736,0,21.837405,12.236100,9.593383,0.007922,54776,13989,1.230413,0.977978,0.180981,0.360197,0.219049,0.239773,0,0,0,0
737,0,24.197648,14.088300,10.101426,0.007922,55731,8770,1.251864,0.613115,0.39285275,0.22945974999999996,0.21640374999999998,0.16128374999999998,0,0,0,0
738,0,29.324818,15.246600,14.070296,0.007922,63514,12692,1.426691,0.887304,0.15742,0.301985,0.26358,0.277015,0,0,0,0
739,0,181.954302,8.311200,0.843102,172.800000,34274,6570,0.769884,0.459312,0.27423,0.24531,0.135329,0.345131,1.0,1.0,1.0,1.0
740,0,101.513997,11.808900,3.301136,86.403961,42407,3044,0.952572,0.212808,0.18686874999999997,0.18576174999999998,0.21384774999999998,0.41352174999999997,1.0,1.0,0,0
741,0,180.078351,6.175800,1.102551,172.800000,33763,13177,0.758406,0.921211,0.161077,0.172024,0.346245,0.320654,1.0,1.0,1.0,1.0
742,0,179.951400,7.011300,0.140100,172.800000,36212,12841,0.813416,0.897721,0.328012,0.146229,0.260795,0.264964,1.0,1.0,1.0,1.0
743,0,181.719391,7.723500,1.195891,172.800000,38291,12546,0.860116,0.877097,0.354233,0.141033,0.175163,0.329571,1.0,1.0,1.0,1.0
744,0,182.766289,6.788400,3.177889,172.800000,29662,7034,0.666286,0.491751,0.25308825,0.28950624999999997,0.27348324999999996,0.18392225,1.0,1.0,1.0,1.0
745,0,24.665722,13.592700,11.065100,0.007922,57645,12336,1.294858,0.862416,0.287935,0.158077,0.370839,0.183149,0,0,0,0
746,0,15.676170,10.114200,5.552189,0.009781,46853,13139,1.052441,0.918554,0.33866,0.140712,0.179902,0.340726,0,0.011052378664103801,0,0
747,0,179.698627,6.836700,0.061927,172.800000,36058,13269,0.809957,0.927643,0.27648075,0.27083675,0.24013775,0.21254475000000003,1.0,1.0,1.0,1.0
748,0,36.315659,19.337100,16.970637,0.007922,68771,4314,1.544777,0.301594,0.36987925000000005,0.14736325000000003,0.24928025000000004,0.23347725000000003,0,0,0,0
749,0,30.632745,16.832400,13.792422,0.007922,62853,6745,1.411843,0.471546,0.283358,0.314697,0.228125,0.17382,0,0,0,0
750,0,20.677185,13.465800,7.203462,0.007922,50036,5150,1.123940,0.360039,0.213866,0.280346,0.254454,0.251334,0,0,0,0
751,0,28.497894,14.868300,13.621671,0.007922,62643,13082,1.407126,0.914569,0.209759,0.268937,0.183566,0.337738,0,0,0,0
752,0,142.129822,10.820700,1.707141,129.601981,39291,3222,0.882579,0.225252,0.15774975000000002,0.28296975,0.32255175,0.23672875000000002,1.0,1.0,0,1.0
753,0,36.576402,19.517400,17.051079,0.007922,68841,3783,1.546349,0.264471,0.202637,0.226298,0.17124,0.399825,0,0,0,0
754,0,27.296201,14.946000,12.342279,0.007922,60117,10297,1.350385,0.719869,0.30664425,0.18926225,0.32917124999999997,0.17492224999999997,0,0,0,0
755,0,22.067039,13.274400,8.784717,0.007922,53164,8916,1.194203,0.623322,0.18486025,0.23915425,0.32981425,0.24617125,0,0,0,0
756,0,26.743296,14.614800,12.120574,0.007922,59693,10977,1.340861,0.767408,0.186267,0.263703,0.316624,0.233406,0,0,0,0
757,0,99.974812,9.911100,3.659751,86.403961,43134,10097,0.968903,0.705886,0.29813100000000003,0.29349000000000003,0.23078700000000002,0.17759200000000003,0,1.0,0,1.0
758,0,35.236254,18.108900,17.119432,0.007922,69368,9005,1.558187,0.629544,0.18236,0.250756,0.200573,0.366311,0,0,0,0
759,0,31.771437,18.086400,13.677115,0.007922,61803,1515,1.388257,0.105914,0.22847374999999998,0.22313974999999997,0.22437274999999995,0.32401375,0,0,0,0
760,0,180.342384,6.258300,1.284084,172.800000,33405,12544,0.750364,0.876957,0.23630875,0.31736175,0.13634175,0.30998775,1.0,1.0,1.0,1.0
761,0,34.925253,19.052700,15.864631,0.007922,66422,2913,1.492012,0.203649,0.162437,0.402055,0.236043,0.199465,0,0,0,0
762,0,32.397282,17.972100,14.417260,0.007922,63868,3961,1.434643,0.276916,0.254887,0.228517,0.30139,0.215206,0,0,0,0
763,0,24.489956,13.585200,10.896834,0.007922,57314,12030,1.287423,0.841023,0.174683,0.190305,0.284248,0.350764,0,0,0,0
764,0,21.768354,12.954600,8.805832,0.007922,53214,10032,1.195326,0.701342,0.193745,0.311469,0.18396,0.310826,0,0,0,0
765,0,26.629710,15.623400,10.998388,0.007922,57398,5320,1.289310,0.371924,0.29731975,0.22660375000000002,0.23252875000000003,0.24354775,0,0,0,0
766,0,184.802478,10.050000,2.058752,172.693727,39986,6486,0.898190,0.453440,0.23379100000000003,0.317465,0.18810800000000003,0.260636,1.0,1.0,1.0,0.9977859778597786
767,0,20.584544,12.605700,7.970922,0.007922,51579,9560,1.158600,0.668345,0.289738,0.163307,0.327303,0.219652,0,0,0,0
768,0,180.998884,5.675100,2.523784,172.800000,30959,12042,0.695420,0.841862,0.210843,0.231144,0.244481,0.313532,1.0,1.0,1.0,1.0
769,0,27.665136,14.868000,12.789214,0.007922,61002,11442,1.370265,0.799916,0.291757,0.285106,0.202901,0.220236,0,0,0,0
770,0,33.217728,17.049600,16.160205,0.007922,67552,10720,1.517395,0.749441,0.32742625,0.17571525,0.27894824999999995,0.21791024999999997,0,0,0,0
771,0,35.999264,19.429800,16.561542,0.007922,67745,2979,1.521730,0.208263,0.153503,0.303249,0.315142,0.228106,0,0,0,0
772,0,183.145947,9.135000,1.210947,172.800000,38320,7870,0.860768,0.550196,0.257485,0.202601,0.264499,0.275415,1.0,1.0,1.0,1.0
773,0,35.266977,19.258200,16.000855,0.007922,66464,2270,1.492956,0.158697,0.25408125000000004,0.27354425000000004,0.22046325,0.25191125000000003,0,0,0,0
774,0,18.504052,11.918700,6.577430,0.007922,48851,9122,1.097322,0.637724,0.315489,0.207224,0.329919,0.147368,0,0,0,0
775,0,22.533227,13.991100,8.534205,0.007922,52639,6002,1.182410,0.419603,0.227646,0.157798,0.376876,0.23768,0,0,0,0
776,0,36.710156,19.322100,17.380134,0.007922,69659,5252,1.564724,0.367170,0.273274,0.169481,0.282754,0.274491,0,0,0,0
777,0,16.902709,11.347800,5.546986,0.007922,46833,9007,1.051992,0.629684,0.260369,0.261814,0.246379,0.231438,0,0,0,0
778,0,25.684452,15.150000,10.526530,0.007922,56507,6007,1.269295,0.419952,0.205564,0.288829,0.305538,0.200069,0,0,0,0
779,0,29.811048,17.370900,12.432226,0.007922,59647,1744,1.339828,0.121924,0.23647125,0.26944625,0.14432525000000002,0.34975725,0,0,0,0
780,0,20.224424,11.911800,8.304702,0.007922,52247,12541,1.173605,0.876748,0.25630975,0.18944575000000002,0.29158375000000003,0.26266075,0,0,0,0
781,0,25.810342,14.756100,11.046320,0.007922,57566,8379,1.293083,0.585780,0.215319,0.302463,0.221703,0.260515,0,0,0,0
782,0,139.727905,7.929000,2.196924,129.601981,40261,13831,0.904368,0.966932,0.14744724999999997,0.35955325,0.32572625,0.16727324999999998,1.0,1.0,0,1.0
783,0,29.115573,15.024600,14.083051,0.007922,63547,13465,1.427432,0.941345,0.337267,0.153912,0.33789,0.170931,0,0,0,0
784,0,183.862588,7.975500,3.087088,172.800000,29827,3242,0.669993,0.226650,0.17193075000000002,0.32270175,0.26834975,0.23701775000000003,1.0,1.0,1.0,1.0
785,0,19.486632,13.674000,5.804710,0.007922,47183,1603,1.059854,0.112067,0.24788,0.261936,0.220923,0.269261,0,0,0,0
786,0,24.425825,10.816200,4.792902,8.816724,45356,9302,1.018815,0.650308,0.203967,0.272182,0.240248,0.283603,0.2544760786615792,0.12593061935688254,0,0
787,0,19.441112,12.513300,6.919890,0.007922,49513,7802,1.112192,0.545442,0.306067,0.209223,0.275532,0.209178,0,0,0,0
788,0,19.469032,12.302100,7.159010,0.007922,49988,8981,1.122862,0.627866,0.325011,0.145405,0.194879,0.334705,0,0,0,0
789,0,16.980017,11.139300,5.832794,0.007922,47397,10266,1.064661,0.717701,0.165069,0.307148,0.277174,0.250609,0,0,0,0
790,0,181.732662,8.441700,0.490962,172.800000,36903,8764,0.828938,0.612696,0.25277325000000006,0.17328925,0.30681824999999996,0.26711925000000003,1.0,1.0,1.0,1.0
791,0,183.623063,8.897700,1.925363,172.800000,32129,2470,0.721702,0.172679,0.188566,0.172926,0.308341,0.330167,1.0,1.0,1.0,1.0
792,0,181.659346,4.284600,4.574746,172.800000,26908,12626,0.604424,0.882690,0.259687,0.160827,0.265437,0.314049,1.0,1.0,1.0,1.0
793,0,182.773283,9.635400,0.337883,172.800000,35270,3152,0.792257,0.220358,0.30306725,0.19980925,0.19131125000000002,0.30581225,1.0,1.0,1.0,1.0
794,0,182.002143,8.817300,0.384843,172.800000,36694,7303,0.824243,0.510556,0.24444800000000003,0.28758000000000006,0.21551700000000001,0.252455,1.0,1.0,1.0,1.0
795,0,180.435154,7.341300,0.293854,172.800000,35357,10886,0.794211,0.761046,0.27003,0.296609,0.198153,0.235208,1.0,1.0,1.0,1.0
796,0,42.585126,10.561200,4.826029,27.197897,45423,10219,1.020320,0.714416,0.24361924999999998,0.15806425,0.29675124999999997,0.30156525,0,0.6664990782637841,0,0
797,0,33.841071,18.411300,15.421849,0.007922,65840,4469,1.478939,0.312430,0.22996224999999998,0.21391324999999997,0.25528124999999996,0.30084325,0,0,0,0
798,0,59.681017,11.919600,4.555475,43.205942,44874,5142,1.007988,0.359480,0.41254,0.186461,0.168172,0.232827,0,1.0,0,0
799,0,25.706127,15.468000,10.230205,0.007922,55871,4311,1.255009,0.301384,0.167825,0.348972,0.217693,0.26551,0,0,0,0
800,0,111.387632,8.574900,2.750307,100.062425,41349,12766,0.928807,0.892478,0.30386375000000004,0.16421075000000002,0.22371375000000002,0.30821175,0.3845925925925926,1.0,1.0,0
801,0,182.363025,7.893600,1.669425,172.800000,32643,6331,0.733247,0.442603,0.298261,0.170037,0.285987,0.245715,1.0,1.0,1.0,1.0
802,0,182.279707,9.275700,0.204007,172.800000,35534,4615,0.798187,0.322637,0.301234,0.229074,0.250057,0.219635,1.0,1.0,1.0,1.0
803,0,180.771128,7.480200,0.490928,172.800000,36903,11969,0.828938,0.836759,0.18276,0.30486,0.295246,0.217134,1.0,1.0,1.0,1.0
804,0,142.043102,9.769200,3.031297,129.242606,41899,9335,0.941161,0.652615,0.236283,0.318071,0.151978,0.293668,0.9925130208333334,1.0,1.0,0
805,0,32.566637,17.562600,14.996115,0.007922,65173,6631,1.463956,0.463577,0.284851,0.234737,0.201149,0.279263,0,0,0,0
806,0,32.305137,17.387400,14.909815,0.007922,65025,7067,1.460632,0.494058,0.203796,0.193067,0.291058,0.312079,0,0,0,0
807,0,18.876453,12.554100,6.314431,0.007922,48320,6473,1.085394,0.452531,0.18104925,0.35284925,0.26571425000000004,0.20038725000000002,0,0,0,0
808,0,18.561576,12.525000,6.028653,0.007922,47758,6008,1.072770,0.420022,0.26793474999999994,0.31142475,0.14011274999999995,0.28052774999999996,0,0,0,0
809,0,30.666608,17.514600,13.144086,0.007922,61302,2920,1.377004,0.204139,0.24090725,0.32928825,0.13136425,0.29844024999999996,0,0,0,0
810,0,24.226892,13.588800,10.630170,0.007922,56789,11493,1.275630,0.803482,0.28387575,0.13974774999999998,0.29198575,0.28439074999999997,0,0,0,0
811,0,180.496572,6.596100,1.100472,172.800000,33767,11780,0.758495,0.823546,0.288278,0.154967,0.184526,0.372229,1.0,1.0,1.0,1.0
812,0,182.171316,5.882100,3.489216,172.800000,29050,9443,0.652539,0.660165,0.288496,0.250967,0.324982,0.135555,1.0,1.0,1.0,1.0
813,0,28.538012,15.829800,12.700290,0.007922,60774,8008,1.365143,0.559843,0.19032675000000002,0.39837475,0.23411375,0.17718475000000003,0,0,0,0
814,0,185.059063,10.887900,1.371163,172.800000,38630,2337,0.867731,0.163381,0.356601,0.215964,0.217777,0.209658,1.0,1.0,1.0,1.0
815,0,23.571322,13.465200,10.098200,0.007922,55745,10861,1.252179,0.759298,0.19465324999999997,0.24808224999999998,0.29119724999999996,0.26606725,0,0,0,0
816,0,181.120142,5.543100,2.777042,172.800000,30459,11982,0.684189,0.837668,0.160189,0.295887,0.289981,0.253943,1.0,1.0,1.0,1.0
817,0,17.783323,11.750100,6.025301,0.007922,47768,8601,1.072995,0.601300,0.179674,0.17697,0.345623,0.297733,0,0,0,0
818,0,24.640941,14.759700,9.873319,0.007922,55241,6042,1.240858,0.422399,0.17683575,0.27676375000000003,0.23755975000000001,0.30884075,0,0,0,0
819,0,21.468311,12.346800,9.113589,0.007922,53831,12675,1.209185,0.886116,0.24410975000000001,0.28378975,0.19387275,0.27822775,0,0,0,0
820,0,181.215055,5.370600,3.044455,172.800000,29931,12029,0.672329,0.840954,0.274449,0.311972,0.181845,0.231734,1.0,1.0,1.0,1.0
821,0,17.984725,11.213100,6.763702,0.007922,49226,11849,1.105745,0.828370,0.183679,0.223781,0.304347,0.288193,0,0,0,0
822,0,181.374278,8.504400,0.556091,172.313787,34840,6492,0.782598,0.453859,0.262473,0.212882,0.326031,0.198614,1.0,1.0,0.9898705683736635,1.0
823,0,26.320444,15.188700,11.123822,0.007922,57692,7063,1.295914,0.493778,0.182404,0.282305,0.269032,0.266259,0,0,0,0
824,0,22.026199,13.624800,8.393476,0.007922,52380,6964,1.176592,0.486857,0.407279,0.21318,0.155793,0.223748,0,0,0,0
825,0,184.581962,10.228800,1.789980,172.563182,39457,5361,0.886308,0.374790,0.35643274999999996,0.26077674999999995,0.17771374999999998,0.20507674999999997,0.9950662966389145,1.0,1.0,1.0
826,0,174.431490,11.462100,2.254971,160.714419,40357,2150,0.906524,0.150308,0.33079025,0.18529525000000002,0.21946825000000003,0.26444625000000005,0.7482170542635659,1.0,1.0,1.0
827,0,31.225664,17.270700,13.947042,0.007922,63095,5526,1.417279,0.386326,0.19174,0.302702,0.211806,0.293752,0,0,0,0
828,0,18.587888,12.184200,6.395766,0.007922,48489,7875,1.089190,0.550545,0.33960425000000005,0.19713925000000004,0.24327225000000002,0.21998425000000005,0,0,0,0
829,0,181.904166,6.557400,2.546766,172.800000,30912,9054,0.694365,0.632970,0.223062,0.231271,0.280937,0.26473,1.0,1.0,1.0,1.0
830,0,181.897555,6.753900,2.343655,172.800000,31313,8800,0.703372,0.615213,0.34581925,0.15308025,0.16764325,0.33345725000000004,1.0,1.0,1.0,1.0
831,0,185.294228,10.491900,2.158341,172.643987,40180,5207,0.902548,0.364024,0.216706,0.280111,0.244474,0.258709,1.0,1.0,1.0,0.9967497291440953
832,0,58.684776,10.794900,4.683935,43.205942,45142,9159,1.014008,0.640310,0.36140300000000003,0.297728,0.19412700000000002,0.14674200000000004,0,0,0,1.0
833,0,33.326181,17.292600,16.025658,0.007922,67266,9624,1.510971,0.672819,0.137769,0.297616,0.224398,0.340217,0,0,0,0
834,0,101.324745,9.837000,3.505986,87.981760,42832,10042,0.962119,0.702041,0.2601,0.284191,0.159299,0.29641,0.13042159538974818,1.0,1.0,0
835,0,28.423237,15.810900,12.604415,0.007922,60585,7882,1.360898,0.551035,0.210381,0.293052,0.222391,0.274176,0,0,0,0
836,0,141.627638,10.681800,1.343858,129.601981,38578,2972,0.866563,0.207774,0.25821575,0.14000075,0.29959775,0.30218575000000003,1.0,1.0,0,1.0
837,0,16.555579,10.903500,5.643958,0.008121,47028,10683,1.056372,0.746854,0.335918,0.150348,0.156137,0.357597,0,0.0015946420028704056,0,0
838,0,30.119989,16.567500,13.544567,0.007922,62388,7163,1.401398,0.500769,0.41611975,0.17189475,0.24735775000000002,0.16462775000000002,0,0,0,0
839,0,27.014411,15.632400,11.374089,0.007922,58150,6042,1.306201,0.422399,0.280236,0.355957,0.15382,0.209987,0,0,0,0
840,0,178.229507,10.403700,1.679423,166.146385,39239,4560,0.881411,0.318792,0.309429,0.304394,0.16529,0.220887,0.8613830123144932,1.0,1.0,1.0
841,0,140.874225,9.810300,1.461945,129.601981,38813,6112,0.871842,0.427293,0.231285,0.225535,0.300619,0.242561,1.0,1.0,0,1.0
842,0,20.847088,12.722100,8.117066,0.007922,51864,9457,1.165001,0.661144,0.204492,0.180194,0.335815,0.279499,0,0,0,0
843,0,98.793242,9.066000,3.323281,86.403961,42475,12255,0.954100,0.856753,0.233833,0.217243,0.234123,0.314801,1.0,1.0,0,0
844,0,20.744337,14.114400,6.622015,0.007922,48751,1703,1.095075,0.119058,0.242372,0.259412,0.327213,0.171003,0,0,0,0
845,0,183.297265,6.820800,3.676465,172.800000,28672,5936,0.644048,0.414989,0.269797,0.246367,0.231463,0.252373,1.0,1.0,1.0,1.0
846,0,27.437583,16.026900,11.402761,0.007922,58152,4729,1.306246,0.330607,0.22581125,0.27124125,0.24434424999999999,0.25860325,0,0,0,0
847,0,37.344478,19.367400,17.969156,0.007922,70876,6318,1.592061,0.441695,0.24776575,0.28538175000000005,0.26811475,0.19873775000000002,0,0,0,0
848,0,21.502024,12.493200,9.000901,0.007922,53607,11963,1.204154,0.836339,0.13487524999999997,0.32852824999999997,0.20478524999999997,0.33181125,0,0,0,0
849,0,27.389233,14.730600,12.650711,0.007922,60734,11632,1.364245,0.813199,0.148181,0.316016,0.222685,0.313118,0,0,0,0
850,0,107.965228,10.127100,3.677013,94.161115,43167,9410,0.969644,0.657858,0.325735,0.32323,0.134529,0.216506,0,0.5755148741418764,1.0,0.6861337683523654
851,0,183.219359,8.372100,2.047259,172.800000,31893,3986,0.716400,0.278663,0.179586,0.345878,0.214352,0.260184,1.0,1.0,1.0,1.0
852,0,21.463759,14.073900,7.381937,0.007922,50335,3422,1.130656,0.239234,0.204234,0.303808,0.208644,0.283314,0,0,0,0
853,0,23.704453,15.180000,8.516531,0.007922,52343,1743,1.175761,0.121854,0.252231,0.26961100000000005,0.15622600000000003,0.321932,0,0,0,0
854,0,132.796187,9.458100,0.884295,122.453792,37677,6150,0.846324,0.429950,0.156386,0.155845,0.341343,0.346426,1.0,1.0,0,0.8510793999268204
855,0,180.480876,7.675800,0.005076,172.800000,35946,10360,0.807441,0.724273,0.205047,0.234677,0.243324,0.316952,1.0,1.0,1.0,1.0
856,0,22.430064,14.743500,7.678642,0.007922,50732,1587,1.139574,0.110948,0.15527675000000002,0.22670475,0.27615075,0.34186775,0,0,0,0
857,0,34.913913,18.676200,16.229790,0.007922,67454,5200,1.515194,0.363535,0.209498,0.36884,0.238636,0.183026,0,0,0,0
858,0,20.165397,12.537000,7.620475,0.007922,50891,9101,1.143145,0.636256,0.21661474999999997,0.22552774999999997,0.30110475,0.25675275,0,0,0,0
859,0,181.729210,8.657100,0.272110,172.800000,36472,7615,0.819257,0.532369,0.196591,0.244667,0.274832,0.28391,1.0,1.0,1.0,1.0
860,0,23.935475,14.040000,9.887552,0.007922,55311,8511,1.242430,0.595008,0.171757,0.267348,0.198917,0.361978,0,0,0,0
861,0,24.044805,13.414500,10.622383,0.007922,56778,12063,1.275383,0.843331,0.26079075,0.31888975,0.17717575000000002,0.24314375000000002,0,0,0,0
862,0,180.786106,4.700100,3.286006,172.800000,29455,13788,0.661637,0.963926,0.22048325000000002,0.28151024999999996,0.23898425,0.25902225,1.0,1.0,1.0,1.0
863,0,28.895547,14.914500,13.973125,0.007922,63334,13619,1.422648,0.952111,0.31074075,0.15254275000000003,0.29030075,0.24641575000000002,0,0,0,0
864,0,25.162071,14.398500,10.755648,0.007922,57009,9014,1.280572,0.630173,0.18609174999999997,0.32580675,0.31563575,0.17246574999999997,0,0,0,0
865,0,89.298298,10.556700,4.262287,74.479311,44315,9126,0.995431,0.638003,0.207868,0.215865,0.41236,0.163907,0,0.9860340196956132,0,0.7655357742693987
866,0,30.438576,15.505500,14.925154,0.007922,65190,13505,1.464338,0.944141,0.273919,0.340684,0.182092,0.203305,0,0,0,0
867,0,25.261651,14.407200,10.846528,0.007922,57188,9164,1.284592,0.640660,0.28050200000000003,0.20698000000000003,0.26503200000000005,0.24748600000000004,0,0,0,0
868,0,34.267174,18.816600,15.442651,0.007922,65629,2907,1.474199,0.203230,0.31594774999999997,0.14468774999999998,0.18976974999999996,0.34959474999999995,0,0,0,0
869,0,29.406578,16.034400,13.364256,0.007922,62077,8629,1.394412,0.603258,0.24807475,0.14902075,0.30229675,0.30060775,0,0,0,0
870,0,181.509419,7.249200,1.460219,172.800000,33057,8893,0.742547,0.621714,0.299487,0.227875,0.285033,0.187605,1.0,1.0,1.0,1.0
871,0,36.187542,18.420000,17.759620,0.007922,70614,9214,1.586176,0.644155,0.20754925,0.30129724999999996,0.30685625,0.18429724999999997,0,0,0,0
872,0,30.927866,17.705700,13.214244,0.007922,61285,2266,1.376622,0.158417,0.223743,0.273775,0.305565,0.196917,0,0,0,0
873,0,181.722037,7.245000,1.677037,172.800000,32629,8479,0.732933,0.592771,0.23896625,0.16749024999999998,0.20440724999999998,0.38913624999999996,1.0,1.0,1.0,1.0
874,0,36.633068,18.982500,17.642646,0.007922,70293,7018,1.578965,0.490632,0.309638,0.201161,0.213073,0.276128,0,0,0,0
875,0,32.877764,17.810700,15.059142,0.007922,65256,5887,1.465821,0.411563,0.29222225,0.16877725000000002,0.34043524999999997,0.19856525,0,0,0,0
876,0,24.633507,14.560800,10.064785,0.007922,55635,7099,1.249708,0.496295,0.14087774999999997,0.35165575,0.24445774999999997,0.26300874999999996,0,0,0,0
877,0,20.978552,12.598200,8.372429,0.007922,52369,10375,1.176345,0.725322,0.195974,0.223594,0.354549,0.225883,0,0,0,0
878,0,181.770607,7.874400,1.256367,172.639840,38410,12162,0.862789,0.850252,0.29715574999999994,0.31300674999999994,0.11983474999999996,0.27000274999999996,0.9966633299966633,1.0,1.0,1.0
879,0,181.486652,5.511300,3.175352,172.800000,29672,11301,0.666511,0.790059,0.209023,0.30331,0.241204,0.246463,1.0,1.0,1.0,1.0
880,0,180.557630,6.730200,1.027430,172.800000,33911,11477,0.761730,0.802363,0.31725400000000004,0.24188900000000002,0.19556400000000002,0.24529300000000004,1.0,1.0,1.0,1.0
881,0,55.028496,9.771000,5.110260,40.147236,45986,13416,1.032966,0.937919,0.31742375,0.28919375,0.13411175000000003,0.25927075,0,0,0.9362769693928751,0
882,0,18.785885,11.066100,7.711863,0.007922,51091,14204,1.147638,0.993009,0.304044,0.27462,0.19062,0.230716,0,0,0,0
