iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
85,0,147.556803,91.392000,56.160842,0.003961,387797,83157,1.131924,0.766424,0.294364,0.705636,0,0
86,0,147.212715,88.713600,58.495154,0.003961,392419,96707,1.145414,0.891309,0.294364,0.705636,0,0
87,0,121.640436,65.482800,12.955655,43.201981,303006,84730,0.884431,0.780922,0.294364,0.705636,0,1.0
88,0,157.103628,105.128100,51.971567,0.003961,379033,28606,1.106343,0.263650,0.279294,0.720706,0,0
89,0,124.810195,70.063800,11.544144,43.202251,300225,66679,0.876313,0.614553,0.279294,0.720706,0.0021356113187400716,1.0
90,0,120.793082,92.728500,28.060620,0.003961,332476,23381,0.970450,0.215493,0.254218,0.745782,0,0
91,0,149.166667,99.200100,49.962606,0.003961,375424,44757,1.095809,0.412507,0.254218,0.745782,0,0
92,0,119.339925,59.662200,8.879435,50.798290,294986,96112,0.861022,0.885825,0.254218,0.745782,0.25829646017699115,1.0
93,0,154.131362,98.714400,55.413001,0.003961,386180,57132,1.127204,0.526562,0.272256,0.727744,0,0
94,0,152.181628,106.434000,45.743667,0.003961,365939,11159,1.068123,0.102848,0.272256,0.727744,0,0
95,0,120.926380,87.688200,31.133687,2.104493,338646,46352,0.988459,0.427207,0.272256,0.727744,0,0.14255313489213417
96,0,166.377426,110.338500,56.034965,0.003961,386371,18576,1.127761,0.171207,0.272587,0.727413,0,0
97,0,113.031021,66.671700,20.630078,25.729243,318103,95864,0.928497,0.883539,0.272587,0.727413,0,0.6359846317338347
98,0,117.087444,87.877200,29.204755,0.005489,334851,41927,0.977382,0.386424,0.272998,0.727002,0,0.009545139444355533
99,0,132.793027,76.559700,13.018712,43.214615,303116,47917,0.884752,0.441631,0.273299,0.726701,0.03344298245614041,1.0
100,0,116.781646,60.026700,9.668913,47.086033,296540,96451,0.865558,0.888949,0.250003,0.749997,0.18082901554404152,1.0
101,0,107.616848,83.920500,22.780133,0.916216,322268,42533,0.940654,0.392009,0.275576,0.724424,0,0.1126451374011479
102,0,135.339197,94.509600,40.825636,0.003961,357574,42542,1.043707,0.392092,0.27524,0.72476,0,0
103,0,110.520566,78.031800,29.754937,2.733828,336014,75908,0.980776,0.699613,0.27524,0.72476,0,0.1563562384559788
104,0,151.441533,100.048200,51.389371,0.003961,378205,44711,1.103926,0.412083,0.281459,0.718541,0,0
105,0,131.224064,78.358500,9.652812,43.212752,296493,35298,0.865420,0.325327,0.281459,0.718541,0.03115100316789865,1.0
106,0,116.398726,84.045300,29.806460,2.546966,336077,55926,0.980960,0.515447,0.267952,0.732048,0,0.15231350580028014
107,0,145.369718,91.626900,53.738857,0.003961,383032,77609,1.118015,0.715290,0.268558,0.731442,0,0
108,0,102.908954,87.509700,15.383404,0.015850,307672,15973,0.898050,0.147217,0.268558,0.731442,0.03256302521008403,0
109,0,130.656329,97.654200,32.998167,0.003961,341908,16394,0.997980,0.151097,0.26897,0.73103,0,0
110,0,126.380852,68.476500,14.293664,43.610688,305636,77381,0.892107,0.713189,0.26897,0.73103,0.0933476394849786,1.0
111,0,140.411813,97.929000,42.478852,0.003961,360709,34279,1.052858,0.315935,0.291861,0.708139,0,0
112,0,124.535950,84.613500,39.918489,0.003961,355947,73902,1.038958,0.681124,0.291861,0.708139,0,0
113,0,124.918705,90.257700,34.657044,0.003961,345533,44674,1.008561,0.411742,0.291861,0.708139,0,0
114,0,112.847374,72.418800,31.732910,8.695665,339924,98528,0.992189,0.908092,0.291861,0.708139,0,0.2811180992313068
115,0,118.036298,92.649900,25.382437,0.003961,327187,18354,0.955012,0.169161,0.292338,0.707662,0,0
116,0,124.413267,81.944100,28.873791,13.595376,334260,61113,0.975657,0.563253,0.292338,0.707662,0,0.3831957390146472
117,0,140.093955,80.468400,16.423575,43.201981,309797,41569,0.904253,0.383124,0.293304,0.706696,0,1.0
118,0,140.551391,90.675900,49.870323,0.005168,375440,73187,1.095855,0.674535,0.287147,0.712853,0,0.007941988950276313
119,0,124.758340,78.143700,20.702794,25.911846,318219,57740,0.928835,0.532166,0.287602,0.712398,0,0.6397888556731572
120,0,143.866010,102.171300,41.690749,0.003961,358771,18200,1.047201,0.167742,0.308044,0.691956,0,0
