iter,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
112,14.756446,1.529300,5.104441,8.122705,20080,4787,0.940791,0.414011,0.06648525000000001,0.03511825000000001,0.23629925000000002,0.11458825,0.36490924999999996,0.03510225000000001,0.11239525,0.03510225000000001,0,0,0,0,0.26893353941267395,0,0,0
113,12.419251,1.530700,5.128094,5.760457,20083,4776,0.940931,0.413059,0.06620975000000003,0.03484275000000002,0.23602375000000003,0.11431275000000002,0.36680475,0.03482675000000002,0.11215275000000002,0.03482675000000002,0,0,0,0,0.21970802919708032,0,0,0
114,13.957657,1.531800,5.146329,7.279529,20085,4767,0.941025,0.412281,0.06601275,0.034645749999999996,0.23582675,0.11411574999999999,0.36816075000000004,0.034629749999999994,0.11197874999999999,0.034629749999999994,0,0,0,0,0.2513661202185792,0,0,0
115,6.942786,1.533000,5.166085,0.243701,20087,4757,0.941119,0.411416,0.06580762500000001,0.034440625,0.235621625,0.113910625,0.369571625,0.034424625,0.111798625,0.034424625,0,0,0,0,0.08166409861325108,0,0,0
116,8.559094,1.534600,5.192971,1.831523,20090,4744,0.941259,0.410292,0.06556712499999999,0.03420012499999999,0.235381125,0.11367012499999998,0.37122512500000004,0.03418412499999999,0.111588125,0.03418412499999999,0,0,0,0,0.1360544217687074,0,0,0
117,8.705219,1.535800,5.212937,1.956482,20092,4734,0.941353,0.409427,0.064291,0.032924,0.234105,0.112394,0.380002,0.032908,0.110468,0.032908,0,0,0,0,0.13893249607535318,0,0,0
118,6.790922,1.537200,5.237156,0.016566,20095,4723,0.941493,0.408476,0.064691125,0.033324125,0.23450512499999998,0.11279412500000001,0.377251125,0.033308125,0.110818125,0.033308125,0,0,0,0,0.005185185185185182,0,0,0
119,6.879577,1.535100,5.186880,0.157596,20079,4728,0.940744,0.408908,0.064502,0.033135,0.234316,0.112605,0.378551,0.033119,0.110653,0.033119,0,0,0,0,0.07290867229470455,0,0,0
120,6.771495,1.536100,5.203946,0.031449,20081,4720,0.940837,0.408216,0.06537675,0.03400974999999999,0.23519075,0.11347974999999999,0.37253674999999997,0.033993749999999996,0.11141875,0.033993749999999996,0,0,0,0,0.036557501904036505,0,0,0
121,6.772020,1.537000,5.218385,0.016635,20082,4712,0.940884,0.407524,0.064251125,0.032884125,0.23406512499999999,0.112354125,0.380277125,0.032868125000000005,0.110432125,0.032868125000000005,0,0,0,0,0.005608974358974339,0,0,0
122,6.748201,1.536000,5.193960,0.018240,20074,4714,0.940510,0.407697,0.06442737500000001,0.03306037500000001,0.23424137500000003,0.11253037500000002,0.379065375,0.03304437500000001,0.11058637500000001,0.03304437500000001,0,0,0,0,0.013239875389408073,0,0,0
123,9.520735,1.535200,5.166438,2.819097,20061,4709,0.939900,0.407265,0.064023,0.032656,0.233837,0.112126,0.381845,0.03264,0.110233,0.03264,0,0,0,0,0.15793470007593013,0,0,0
124,16.744471,1.536800,5.193531,10.014139,20064,4696,0.940041,0.406141,0.06503274999999999,0.033665749999999994,0.23484675,0.11313575,0.37490375,0.03364974999999999,0.11111575,0.03364974999999999,0,0.11864406779661019,0,0,0.285024154589372,0,0,0
125,14.204034,1.538300,5.219307,7.446426,20067,4684,0.940182,0.405103,0.06413100000000001,0.03920400000000002,0.23394500000000001,0.11223400000000001,0.374755,0.03274800000000001,0.11023500000000001,0.03274800000000001,0,0,0,0,0.2548435171385991,0,0,0
126,14.160772,1.539700,5.243739,7.377333,20070,4673,0.940322,0.404151,0.06394587500000001,0.03901887500000001,0.233759875,0.112048875,0.376027875,0.03256287500000001,0.11007287500000001,0.03256287500000001,0,0,0,0,0.25340393343419065,0,0,0
127,10.569682,1.541100,5.268298,3.760285,20073,4662,0.940463,0.403200,0.06377525,0.03884825000000001,0.23358925,0.11187825000000001,0.37720025,0.032392250000000004,0.10992425,0.032392250000000004,0,0,0,0,0.17789553368660105,0,0,0
128,10.127175,1.542100,5.285743,3.299332,20075,4654,0.940556,0.402508,0.06355287500000001,0.03862587500000001,0.233366875,0.11165587500000002,0.37872887499999996,0.03216987500000001,0.109729875,0.03216987500000001,0,0,0,0,0.16817063166529933,0,0,0
129,7.859288,1.543900,5.317799,0.997589,20079,4640,0.940744,0.401297,0.06337862500000001,0.038451625,0.23319262500000001,0.111481625,0.379927625,0.031995625,0.109576625,0.031995625,0,0,0,0,0.11472982975573653,0,0,0
130,6.920760,1.545600,5.347322,0.027838,20082,4626,0.940884,0.400086,0.063214125,0.03828712499999999,0.233028125,0.11131712499999999,0.381058125,0.03183112499999999,0.10943312499999999,0.03183112499999999,0,0,0,0,0.03268945022288261,0,0,0
131,7.751665,1.546900,5.368450,0.836315,20083,4614,0.940931,0.399049,0.063071,0.038144,0.232885,0.111174,0.382042,0.031688,0.109308,0.031688,0,0,0,0,0.1097560975609756,0,0,0
132,13.032262,1.548500,5.396767,6.086995,20086,4601,0.941072,0.397924,0.06198387500000001,0.03705687500000001,0.23179787500000001,0.11008687500000001,0.38951487500000004,0.03060087500000001,0.108357875,0.03060087500000001,0,0,0,0,0.22651515151515156,0,0,0
133,9.432809,1.549800,5.419368,2.463641,20088,4590,0.941165,0.396973,0.06273675,0.037809749999999996,0.23255075,0.11083974999999999,0.38434175000000004,0.03135374999999999,0.10901374999999999,0.03135374999999999,0,0,0,0,0.15023847376788546,0,0,0
134,7.108026,1.551400,5.448000,0.108627,20091,4577,0.941306,0.395849,0.06176487500000001,0.03683787500000001,0.23157887500000002,0.109867875,0.39102187499999996,0.03038187500000001,0.10816487500000001,0.03038187500000001,0,0,0,0,0.06544293695131675,0,0,0
135,7.083076,1.552700,5.470859,0.059517,20093,4566,0.941400,0.394897,0.06193487500000001,0.03700787500000001,0.23174887500000002,0.11003787500000001,0.389853875,0.03055187500000001,0.10831287500000002,0.03055187500000001,0,0,0,0,0.05275229357798161,0,0,0
136,7.062251,1.553800,5.490668,0.017784,20095,4557,0.941493,0.394119,0.06177825000000001,0.03685125000000001,0.23159225,0.10988125000000001,0.39093025000000003,0.030395250000000006,0.10817625,0.030395250000000006,0,0,0,0,0.011398176291793294,0,0,0
137,7.088135,1.553300,5.474223,0.060612,20088,4555,0.941165,0.393946,0.061898625000000006,0.036971625,0.231712625,0.110001625,0.390103625,0.030515625000000005,0.108280625,0.030515625000000005,0,0,0,0,0.0531587057010785,0,0,0
138,7.799600,1.554400,5.494077,0.751122,20090,4546,0.941259,0.393168,0.060821,0.035894,0.230635,0.108924,0.397509,0.029438,0.107341,0.029438,0,0,0,0,0.10690423162583518,0,0,0
139,7.120611,1.555900,5.521621,0.043091,20093,4534,0.941400,0.392130,0.061449,0.036522,0.231263,0.109552,0.393195,0.030066,0.107887,0.030066,0,0,0,0,0.04514672686230248,0,0,0
140,7.116226,1.557100,5.543282,0.015844,20095,4524,0.941493,0.391265,0.061568625,0.036641625000000004,0.231382625,0.10967162500000001,0.392373625,0.030185625000000004,0.107990625,0.030185625000000004,0,0,0,0,0,0,0,0
141,7.494282,1.555900,5.514301,0.424081,20087,4528,0.941119,0.391611,0.061568625,0.036641625000000004,0.231382625,0.10967162500000001,0.392373625,0.030185625000000004,0.107990625,0.030185625000000004,0,0,0,0,0.09332321699544766,0,0,0
142,7.177548,1.556700,5.528323,0.092525,20088,4521,0.941165,0.391005,0.06096225000000001,0.036035250000000005,0.23077625000000002,0.10906525,0.39653925,0.02957925000000001,0.10746325000000001,0.02957925000000001,0,0,0,0,0.06216830932524642,0,0,0
143,8.458422,1.557800,5.548441,1.352181,20090,4512,0.941259,0.390227,0.061435125000000014,0.036508125000000016,0.23124912500000003,0.10953812500000001,0.393290125,0.030052125000000016,0.10787512500000002,0.030052125000000016,0,0,0,0,0.12441679626749613,0,0,0
144,7.148850,1.559000,5.570264,0.019585,20092,4502,0.941353,0.389362,0.060815,0.035888,0.230629,0.108918,0.397551,0.029432,0.107335,0.029432,0,0,0,0,0.017719568567026167,0,0,0
145,7.155682,1.559400,5.570649,0.025633,20087,4493,0.941119,0.388584,0.060955749999999996,0.03602874999999999,0.23076975,0.10905875,0.39658475000000004,0.02957274999999999,0.10745674999999999,0.02957274999999999,0,0,0,0,0.029803921568627545,0,0,0
146,7.173872,1.560400,5.586910,0.026562,20087,4483,0.941119,0.387719,0.06112974999999999,0.03620274999999999,0.23094375,0.10923274999999999,0.39538975,0.029746749999999992,0.10760774999999999,0.029746749999999992,0,0,0,0,0.0310800310800311,0,0,0
147,7.193701,1.561600,5.607739,0.024362,20088,4472,0.941165,0.386768,0.060905749999999995,0.03597874999999999,0.23071975,0.10900874999999999,0.39692874999999994,0.029522749999999993,0.10741274999999999,0.029522749999999993,0,0,0,0,0.027885360185902375,0,0,0
148,7.200291,1.562400,5.620871,0.017021,20088,4464,0.941165,0.386076,0.06078812499999999,0.03586112499999999,0.230602125,0.10889112499999999,0.397736125,0.02940512499999999,0.107311125,0.02940512499999999,0,0,0,0,0.0077821011673151474,0,0,0
149,7.175425,1.561600,5.597981,0.015844,20080,4464,0.940791,0.386076,0.06062312499999999,0.03569612499999999,0.230437125,0.10872612499999999,0.39886912499999994,0.02924012499999999,0.10716812499999999,0.02924012499999999,0,0,0,0,0,0,0,0
