iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,weight12,weight13,weight14,weight15,weight16,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16
24,0,103.156597,55.515300,47.609608,0.031689,223494,38443,1.417435,0.840571,0.07558787500000003,0.08954287500000002,0.07415187500000002,0.11098587500000003,0.133951875,0.08411987500000002,0.03155287500000002,0.07065987500000002,0.011002875000000025,0.025487875000000024,0.07042887500000003,0.013876875000000025,0.013379875000000024,0.033692875000000025,0.057031875000000024,0.10454587500000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,115.786901,65.061300,50.693912,0.031689,228051,11180,1.446336,0.244455,0.07558787500000003,0.08954287500000002,0.07415187500000002,0.11098587500000003,0.133951875,0.08411987500000002,0.03155287500000002,0.07065987500000002,0.011002875000000025,0.025487875000000024,0.07042887500000003,0.013876875000000025,0.013379875000000024,0.033692875000000025,0.057031875000000024,0.10454587500000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,118.602246,42.677700,11.135339,64.789208,152057,9798,0.964370,0.214237,0.07558787500000003,0.08954287500000002,0.07415187500000002,0.11098587500000003,0.133951875,0.08411987500000002,0.03155287500000002,0.07065987500000002,0.011002875000000025,0.025487875000000024,0.07042887500000003,0.013876875000000025,0.013379875000000024,0.033692875000000025,0.057031875000000024,0.10454587500000002,0,0,0,0,0,0.06448911222780573,0,0,1.0,0,0,0,0,0.5473684210526316,0,0
27,0,643.013364,24.489600,12.920503,605.603262,104713,23081,0.664107,0.504675,0.075011,0.088866,0.07351,0.110352,0.133517,0.083726,0.030894,0.070061,0.012715,0.024811,0.069919,0.013275,0.012824,0.040128,0.056484,0.103907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8354430379746836,1.0,0,0.28125,1.0,1.0,1.0
28,0,100.556074,57.571800,42.952586,0.031689,214102,22196,1.357869,0.485324,0.0772269375,0.09271993749999999,0.07530793749999999,0.11619693749999999,0.13514393749999998,0.0826659375,0.025765937499999992,0.0681949375,0.012714937499999992,0.01834093749999999,0.0748949375,0.013274937499999992,0.012823937499999992,0.03684093749999999,0.05451193749999999,0.10337493749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,621.735535,33.467700,6.429703,581.838132,117503,5944,0.745223,0.129968,0.0772269375,0.09271993749999999,0.07530793749999999,0.11619693749999999,0.13514393749999998,0.0826659375,0.025765937499999992,0.0681949375,0.012714937499999992,0.01834093749999999,0.0748949375,0.013274937499999992,0.012823937499999992,0.03684093749999999,0.05451193749999999,0.10337493749999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8282828282828283,0.5599647266313933,0,0.2333333333333334,1.0,1.0,1.0
30,0,635.770562,28.439100,8.905340,598.426122,112649,17852,0.714438,0.390341,0.07764293750000001,0.1024479375,0.0731789375,0.1481599375,0.14464493750000001,0.0770159375,0.010159937500000006,0.059043937500000004,0.012714937500000006,0.018340937500000005,0.07413493750000001,0.013274937500000005,0.012823937500000005,0.026671937500000006,0.047367937500000006,0.1023759375,1.0,1.0,1.0,1.0,1.0,1.0,0.9878048780487805,1.0,1.0,0.7529411764705882,1.0,0,0.2264150943396227,1.0,1.0,1.0
31,0,96.587581,52.899300,43.656593,0.031689,215803,39472,1.368657,0.863071,0.0805019375,0.1057969375,0.0757009375,0.14910593749999998,0.1475589375,0.07585793749999999,0.010159937499999992,0.056362937499999995,0.012714937499999992,0.009073937499999992,0.08173993749999998,0.013274937499999992,0.012823937499999992,0.021540937499999992,0.044976937499999994,0.10280893749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,512.237934,34.941900,1.066678,476.229355,128132,11659,0.812634,0.254929,0.0805019375,0.1057969375,0.0757009375,0.14910593749999998,0.1475589375,0.07585793749999999,0.010159937499999992,0.056362937499999995,0.012714937499999992,0.009073937499999992,0.08173993749999998,0.013274937499999992,0.012823937499999992,0.021540937499999992,0.044976937499999994,0.10280893749999999,0.9317199654278305,1.0,0.13339872486512994,0.013858267716535533,1.0,1.0,0.9891304347826086,1.0,1.0,0.8131868131868132,0,0,0.3517241379310345,1.0,1.0,1.0
33,0,457.370749,34.387500,0.699903,422.283347,131613,16988,0.834711,0.371449,0.0885659375,0.1237009375,0.0635189375,0.1343909375,0.1597799375,0.0769099375,0.010159937499999992,0.053989937499999995,0.012714937499999992,0.009073937499999992,0.07269793749999999,0.013274937499999992,0.012823937499999992,0.013871937499999992,0.043387937499999994,0.11113793749999999,0,0.0002915451895043608,1.0,0,1.0,1.0,0.9876543209876543,1.0,1.0,0.75,0,0,0.26956521739130435,1.0,1.0,0.8901425178147269
