iter,sample,CostTheory,costPower,costError,costQoS,P,R,Pcoef,Rcoef,weight1,weight2,prob1,prob2
180,0,78.809754,47.560200,31.245593,0.003961,200093,41559,1.168085,0.766065,0.275554,0.724446,0,0
181,0,113.796456,62.547900,51.244595,0.003961,238924,30431,1.394769,0.560940,0.275554,0.724446,0,0
182,0,132.601324,69.979200,62.618163,0.003961,260827,27563,1.522633,0.508074,0.275554,0.724446,0,0
183,0,72.806051,47.428500,25.373590,0.003961,188546,30451,1.100677,0.561309,0.275554,0.724446,0,0
184,0,50.740561,42.476400,8.260200,0.003961,154977,13389,0.904711,0.246802,0.275554,0.724446,0,0
185,0,95.900914,17.522700,14.593599,63.784615,109961,51552,0.641921,0.950267,0.275554,0.724446,0.5288461538461537,1.0
186,0,111.087326,59.123700,51.959665,0.003961,240551,43472,1.404267,0.801327,0.284985,0.715015,0,0
187,0,69.705321,42.923400,26.777960,0.003961,191370,48292,1.117163,0.890175,0.284985,0.715015,0,0
188,0,122.582204,67.764000,54.814243,0.003961,245347,19467,1.432265,0.358839,0.284985,0.715015,0,0
189,0,139.048867,75.397800,63.647106,0.003961,260048,8722,1.518085,0.160774,0.284985,0.715015,0,0
190,0,81.964756,51.245100,30.715695,0.003961,198958,28141,1.161459,0.518728,0.284985,0.715015,0,0
191,0,109.260074,60.116400,49.139713,0.003961,234925,34537,1.371424,0.636627,0.284985,0.715015,0,0
192,0,86.115229,56.155800,29.955468,0.003961,196936,9750,1.149656,0.179724,0.284985,0.715015,0,0
193,0,86.029045,34.634400,8.192665,43.201981,122522,7074,0.715248,0.130396,0.284985,0.715015,0,1.0
194,0,136.048118,74.369100,61.675057,0.003961,256240,8343,1.495855,0.153788,0.275422,0.724578,0,0
195,0,143.231709,73.886400,69.341348,0.003961,273779,27491,1.598243,0.506747,0.275422,0.724578,0,0
196,0,96.415569,28.908300,8.451531,59.055738,122074,25713,0.712633,0.473972,0.275422,0.724578,0.430327868852459,1.0
197,0,79.085011,45.757500,33.323550,0.003961,204205,51680,1.192090,0.952627,0.281668,0.718332,0,0
198,0,73.507525,25.092600,2.497244,45.917680,133829,50187,0.781255,0.925106,0.281668,0.718332,0.1560509554140127,1.0
199,0,60.780476,37.228500,10.478819,13.073157,159366,35271,0.930333,0.650157,0.285679,0.714321,0,0.3723161745215501
200,0,85.829554,54.921000,30.904593,0.003961,199095,16025,1.162259,0.295392,0.285502,0.714498,0,0
